models,ep,h,f,experts,topk,target_rows,cohort,status,pflops,ms,reference_backend,reference_pflops,retention_pct,historical_gain_pct,tile_n,tile_k,along_n,swizzle,comm,compute,buffer_rows,tail_balance,run,case_index,reference_run,reference_case
"mimo_v2_flash/mimo_v25","4","4096","2048","256","8","384","release_equivalent","valid","0.8981842362886742","0.91811199475","deepgemm_m128","1.3882909670846197","64.69711736112792","17.00010713752851","256","64","0","2","40","108","0","true","20260917-004438-75aef5","10","20260916-141348-071c58","9"
"mimo_v2_flash/mimo_v25","4","4096","2048","256","8","512","release_equivalent","valid","0.9673554085382975","1.1366159925","deepgemm_m128","1.4666099960186998","65.95859916162493","15.959655565025876","256","64","0","2","40","108","0","true","20260917-004438-75aef5","11","20260916-141348-071c58","10"
"mimo_v2_flash/mimo_v25","4","4096","2048","256","8","1024","release_equivalent","valid","1.0599868295990267","2.0745760175","cutlass_stock","1.3855221925478514","76.50450027435546","13.9224598213596","256","64","0","2","40","108","0","true","20260917-004438-75aef5","12","20260916-141348-071c58","11"
"mimo_v2_flash/mimo_v25","4","4096","2048","256","8","2048","release_equivalent","valid","1.1315479955305896","3.8867520675","deepgemm_m256","1.4081463325787735","80.35727320031842","6.046178233620991","256","64","0","2","40","108","0","true","20260917-004438-75aef5","13","20260916-141348-071c58","12"
"mimo_v2_flash/mimo_v25","4","4096","2048","256","8","4096","release_equivalent","valid","1.0965498312615305","8.021608112500001","deepgemm_m256","1.4021485453517446","78.20496871723735","18.304956087444356","256","64","0","2","40","108","0","true","20260917-004438-75aef5","14","20260916-141348-071c58","13"
"mimo_v2_flash/mimo_v25","4","4096","2048","256","8","8192","release_equivalent","valid","1.0261855370213122","17.14328005","cutlass_stock","1.2885911234568779","79.6362413446078","13.52740122214826","256","64","0","2","40","108","0","true","20260917-004438-75aef5","15","20260916-141348-071c58","14"
"mimo_v25_pro","4","6144","2048","384","8","192","release_equivalent","valid","0.5395712639931879","1.7193520075","deepgemm_m256","1.0633349445905487","50.743302168157086","12.802496756906834","256","64","1","8","40","108","0","true","20260917-004438-75aef5","16","20260916-142105-689975","7"
"mimo_v25_pro","4","6144","2048","384","8","256","release_equivalent","valid","0.8790254699121598","1.407184005","deepgemm_m128","1.2925509550701229","68.00702645138438","18.585203965561004","256","64","1","8","40","108","0","true","20260917-004438-75aef5","17","20260916-142105-689975","8"
"mimo_v25_pro","4","6144","2048","384","8","384","release_equivalent","valid","0.9616993874810846","1.92932001","deepgemm_m128","1.3720641324788203","70.09143120326627","20.216863608852552","256","64","0","2","40","108","0","true","20260917-004438-75aef5","18","20260916-142105-689975","9"
"mimo_v25_pro","4","6144","2048","384","8","512","release_equivalent","valid","1.007580825385049","2.4552880525000003","deepgemm_m256","1.3144449745199551","76.65446975085624","15.984765091019781","256","64","0","2","40","108","0","true","20260917-004438-75aef5","19","20260916-142105-689975","10"
"mimo_v25_pro","4","6144","2048","384","8","1024","release_equivalent","valid","1.0837267841168652","4.5655440075","cutlass_stock","1.3147635470145065","82.42750467015404","13.065515062829004","256","64","0","2","40","108","0","true","20260917-004438-75aef5","20","20260916-142105-689975","11"
"mimo_v25_pro","4","6144","2048","384","8","2048","release_equivalent","valid","1.0917914638852","9.0636398775","cutlass_stock","1.3518851882936203","80.76066468804822","15.914401575913661","256","64","0","2","40","108","0","true","20260917-004438-75aef5","21","20260916-142105-689975","12"
"mimo_v25_pro","4","6144","2048","384","8","4096","release_equivalent","valid","1.0720109714982604","18.461760025","cutlass_stock","1.3024220259293025","82.30903272181385","16.793675526068895","256","64","0","2","40","108","0","true","20260917-004438-75aef5","22","20260916-142105-689975","13"
"mimo_v25_pro","4","6144","2048","384","8","8192","release_equivalent","insufficient_memory","","","cutlass_stock","1.2752018507794367","","","256","64","0","2","40","108","0","true","20260917-004438-75aef5","23","20260916-142105-689975","14"
"mixtral_8x7b","4","4096","14336","8","2","192","release_equivalent","valid","0.5565626304081427","0.16205599925","deepgemm_m256","0.8303350384445426","67.02868175366238","28.330948229304752","256","64","0","8","20","128","0","true","20260917-004438-75aef5","24","20260916-143226-056a81","7"
"mixtral_8x7b","4","4096","14336","8","2","256","release_equivalent","valid","0.7333586420299624","0.163984001","deepgemm_m256","1.1064614652470306","66.27963693848402","17.479756455021466","256","64","0","8","20","128","0","true","20260917-004438-75aef5","25","20260916-143226-056a81","8"
"mixtral_8x7b","4","4096","14336","8","2","384","release_equivalent","valid","0.8387983816048064","0.215056002","deepgemm_m128","1.3339197016966355","62.882224510060404","18.629562591794112","256","64","1","8","20","128","0","true","20260917-004438-75aef5","26","20260916-143226-056a81","9"
"mixtral_8x7b","4","4096","14336","8","2","512","release_equivalent","valid","0.958239707806855","0.251000002","deepgemm_m128","1.484826729988642","64.5354564578848","20.41434137120046","256","64","1","8","20","128","0","true","20260917-004438-75aef5","27","20260916-143226-056a81","10"
"mixtral_8x7b","4","4096","14336","8","2","1024","release_equivalent","valid","1.1024851701379808","0.436320007","deepgemm_m256","1.5555839712466495","70.87275200286655","24.16390993044697","256","64","1","8","20","128","0","true","20260917-004438-75aef5","28","20260916-143226-056a81","11"
"mixtral_8x7b","4","4096","14336","8","2","2048","release_equivalent","valid","1.1800634272596064","0.81527200325","deepgemm_m256","1.574855072649282","74.93155705270442","17.954254980728734","256","64","1","8","20","128","0","true","20260917-004438-75aef5","29","20260916-143226-056a81","12"
"mixtral_8x7b","4","4096","14336","8","2","4096","release_equivalent","valid","1.2678068301867003","1.517695995","deepgemm_m256","1.5822314461898452","80.12777354663835","19.021464506137818","256","64","1","8","20","128","0","true","20260917-004438-75aef5","30","20260916-143226-056a81","13"
"mixtral_8x7b","4","4096","14336","8","2","8192","release_equivalent","valid","1.2375262216526988","3.109663965","deepgemm_m256","1.4399569416608256","85.94189075024381","12.158997620181754","256","64","1","8","20","128","0","true","20260917-004438-75aef5","31","20260916-143226-056a81","14"
"mixtral_8x22b","4","6144","16384","8","2","192","release_equivalent","valid","0.6136641404436841","0.2519600095","deepgemm_m256","1.0068951870377323","60.946178742702415","28.518808259530548","256","64","0","1","20","128","0","true","20260917-004552-206fd1","0","20260916-143531-75780c","7"
"mixtral_8x22b","4","6144","16384","8","2","256","release_equivalent","valid","0.8900871643165733","0.23161600175000002","deepgemm_m256","1.3403622257867929","66.4064644013742","17.65681211186003","256","64","0","1","20","128","0","true","20260917-004552-206fd1","1","20260916-143531-75780c","8"
"mixtral_8x22b","4","6144","16384","8","2","384","release_equivalent","valid","0.986492095767598","0.313471995","deepgemm_m128","1.3964850406734446","70.6410786392577","17.98438031123002","256","64","1","8","20","128","0","true","20260917-004552-206fd1","2","20260916-143531-75780c","9"
"mixtral_8x22b","4","6144","16384","8","2","512","release_equivalent","valid","1.0620372880545652","0.388232","deepgemm_m256","1.6102101991749151","65.9564377743205","22.1413983133796","256","64","1","8","20","128","0","true","20260917-004552-206fd1","3","20260916-143531-75780c","10"
"mixtral_8x22b","4","6144","16384","8","2","1024","release_equivalent","valid","1.173942734714516","0.7024479955","cutlass_stock","1.5276199855851995","76.84782509995787","23.78767109030777","256","64","1","8","20","128","0","true","20260917-004552-206fd1","4","20260916-143531-75780c","11"
"mixtral_8x22b","4","6144","16384","8","2","2048","release_equivalent","valid","1.2382779943620152","1.3319040224999998","deepgemm_m256","1.5531931250055677","79.72466362530264","19.910142399168286","256","64","1","8","20","128","0","true","20260917-004552-206fd1","5","20260916-143531-75780c","12"
"mixtral_8x22b","4","6144","16384","8","2","4096","release_equivalent","valid","1.2578881279586007","2.6222800025","deepgemm_m256","1.3989409157320345","89.9171733282514","14.666320706916958","256","64","1","8","20","128","0","true","20260917-004552-206fd1","6","20260916-143531-75780c","13"
"mixtral_8x22b","4","6144","16384","8","2","8192","release_equivalent","valid","1.233458671889739","5.3484319475","deepgemm_m256","1.400656493867777","88.06289602696678","11.648572957747238","256","64","1","8","20","128","0","true","20260917-004552-206fd1","7","20260916-143531-75780c","14"
"deepseek_v41_flash","8","5120","2304","384","6","192","historical_transport_snapshot","valid","0.5116160347821328","0.84998399025","deepgemm_m256","1.0775732013691637","47.47854105243837","17.36126847007988","256","64","1","2","40","108","0","true","20260916-231507-0428c7","0","20260916-110752-b9953d","7"
"deepseek_v41_flash","8","5120","2304","384","6","256","historical_transport_snapshot","valid","0.8179943741704346","0.708831996","deepgemm_m256","1.4084801495483663","58.076386410751134","28.008894860891687","256","64","1","2","40","108","0","true","20260916-231507-0428c7","1","20260916-110752-b9953d","8"
"deepseek_v41_flash","8","5120","2304","384","6","384","historical_transport_snapshot","valid","0.9122106972056281","0.95343200875","deepgemm_m128","1.4250594069535558","64.01211716188881","20.091625254027832","256","64","0","1","40","108","0","true","20260916-231507-0428c7","2","20260916-110752-b9953d","9"
"deepseek_v41_flash","8","5120","2304","384","6","512","historical_transport_snapshot","valid","0.9886248789215161","1.172984005","deepgemm_m256","1.610469551277121","61.38736855580568","21.626209003591647","256","64","0","1","40","108","0","true","20260916-231507-0428c7","3","20260916-110752-b9953d","10"
"deepseek_v41_flash","8","5120","2304","384","6","1024","historical_transport_snapshot","valid","1.069819156236898","2.167919995","deepgemm_m256","1.5070295555190962","70.98859822084901","75.08468537834582","256","64","0","1","40","108","0","true","20260916-231507-0428c7","4","20260916-110752-b9953d","11"
"deepseek_v41_flash","8","5120","2304","384","6","2048","historical_transport_snapshot","valid","1.119057433727837","4.1450639975","deepgemm_m256","1.4032444025957633","79.7478637119643","13.190242366095095","256","64","0","1","40","108","0","true","20260916-231507-0428c7","5","20260916-110752-b9953d","12"
"deepseek_v41_flash","8","5120","2304","384","6","4096","historical_transport_snapshot","valid","1.0936533973643596","8.482696055","deepgemm_m256","1.3962630829307774","78.32717277525984","17.213772107740578","256","64","0","1","40","108","0","true","20260916-231507-0428c7","6","20260916-152805-73b64d","0"
"deepseek_v41_flash","8","5120","2304","384","6","8192","historical_transport_snapshot","valid","1.0385633949307567","17.86531165","cutlass_stock","1.3031316145505336","79.69750586466819","17.26559441239859","256","64","0","1","40","108","0","true","20260916-231507-0428c7","7","20260916-152805-73b64d","1"
"deepseek_v4_flash","8","4096","2048","256","6","192","historical_transport_snapshot","valid","0.45125473113836856","0.45685599725","deepgemm_m256","0.9960114414641851","45.3061794626578","22.639960047060526","256","64","0","2","40","108","0","true","20260916-231507-0428c7","8","20260916-111202-5b4d05","7"
"deepseek_v4_flash","8","4096","2048","256","6","256","historical_transport_snapshot","valid","0.6199887273253968","0.443576008","deepgemm_m256","1.2149325135218263","51.03071326391486","23.083305093904016","256","64","0","2","40","108","0","true","20260916-231507-0428c7","9","20260916-111202-5b4d05","8"
"deepseek_v4_flash","8","4096","2048","256","6","384","historical_transport_snapshot","valid","0.800391455619879","0.5151440055000001","deepgemm_m128","1.4371649450290938","55.69238648551062","24.075595838414543","256","64","0","2","40","108","0","true","20260916-231507-0428c7","10","20260916-111202-5b4d05","9"
"deepseek_v4_flash","8","4096","2048","256","6","512","historical_transport_snapshot","valid","0.8729010700853798","0.62987999625","deepgemm_m256","1.5466708920846446","56.43741500228664","19.82980766076361","256","64","0","2","40","108","0","true","20260916-231507-0428c7","11","20260916-111202-5b4d05","10"
"deepseek_v4_flash","8","4096","2048","256","6","1024","historical_transport_snapshot","valid","1.0105255856830133","1.0881919875000001","deepgemm_m256","1.6496733648708948","61.25610118958902","16.03761257247811","256","64","0","2","40","108","0","true","20260916-231507-0428c7","12","20260916-111202-5b4d05","11"
"deepseek_v4_flash","8","4096","2048","256","6","2048","historical_transport_snapshot","valid","1.1074791643255775","1.9856719975","deepgemm_m256","1.441285520122955","76.83967880500869","24.000340720925163","256","64","0","2","40","108","0","true","20260916-231507-0428c7","13","20260916-111202-5b4d05","12"
"deepseek_v4_flash","8","4096","2048","256","6","4096","historical_transport_snapshot","valid","1.0549604559464465","4.169047952500001","deepgemm_m256","1.4342205351126611","73.55636250624296","18.188517645744184","256","64","0","2","40","108","0","true","20260916-231507-0428c7","14","20260916-111202-5b4d05","13"
"deepseek_v4_flash","8","4096","2048","256","6","8192","historical_transport_snapshot","valid","1.041487317512652","8.4457678775","deepgemm_m256","1.4037650128437074","74.19242593907056","17.40782092078046","256","64","0","2","40","108","0","true","20260916-231507-0428c7","15","20260916-152805-73b64d","2"
"deepseek_v4_pro","8","7168","3072","384","6","192","historical_transport_snapshot","valid","0.5654232953932125","1.4356479925","deepgemm_m256","1.114757857444503","50.72162457678496","17.186387177705043","256","64","0","4","20","128","0","true","20260916-231507-0428c7","16","20260916-111647-0d59ae","7"
"deepseek_v4_pro","8","7168","3072","384","6","256","historical_transport_snapshot","valid","0.9491141280520395","1.14035997","deepgemm_m256","1.460873234368541","64.96895868328313","38.57027838323719","256","64","0","4","20","128","0","true","20260916-231507-0428c7","17","20260916-111647-0d59ae","8"
"deepseek_v4_pro","8","7168","3072","384","6","384","historical_transport_snapshot","valid","1.066849633159425","1.521768005","cutlass_stock","1.345799897176096","79.27253044066991","44.8299588214828","256","64","1","8","20","128","0","true","20260916-231507-0428c7","18","20260916-111647-0d59ae","9"
"deepseek_v4_pro","8","7168","3072","384","6","512","historical_transport_snapshot","valid","1.1113148455977588","1.9478400075","deepgemm_m256","1.4129510086760027","78.65204375621698","39.671429738820564","256","64","1","8","20","128","0","true","20260916-231507-0428c7","19","20260916-111647-0d59ae","10"
"deepseek_v4_pro","8","7168","3072","384","6","1024","historical_transport_snapshot","valid","1.173094048020046","3.6905199900000003","cutlass_stock","1.348669744414731","86.98156482550307","40.890061944902214","256","64","1","8","20","128","0","true","20260916-231507-0428c7","20","20260916-111647-0d59ae","11"
"deepseek_v4_pro","8","7168","3072","384","6","2048","historical_transport_snapshot","valid","1.1363110890904877","7.61996794","cutlass_stock","1.3868189557440038","81.93651264889705","33.01410360002117","256","64","1","8","20","128","0","true","20260916-231507-0428c7","21","20260916-152805-73b64d","3"
"deepseek_v4_pro","8","7168","3072","384","6","4096","historical_transport_snapshot","valid","1.1194736573445552","15.469151974999999","cutlass_stock","1.30819248995496","85.57407766368524","30.366087666547713","256","64","1","8","20","128","0","true","20260916-231507-0428c7","22","20260916-153257-6a82d7","0"
"deepseek_v4_pro","8","7168","3072","384","6","8192","historical_transport_snapshot","insufficient_memory","","","","","","","256","64","1","8","20","128","0","true","20260916-231507-0428c7","23","",""
"deepseek_v32","8","7168","2048","256","8","192","historical_transport_snapshot","valid","0.47868250036414023","0.75368799275","deepgemm_m256","1.090304094842612","43.903577233949505","25.156297111514526","256","64","1","1","40","108","0","true","20260916-231507-0428c7","24","20260916-112057-f47782","7"
"deepseek_v32","8","7168","2048","256","8","256","historical_transport_snapshot","valid","0.7419736317601233","0.6483199895","deepgemm_m256","1.431996723326968","51.813919660115616","31.290724377703285","256","64","1","1","40","108","0","true","20260916-231507-0428c7","25","20260916-112057-f47782","8"
"deepseek_v32","8","7168","2048","256","8","384","historical_transport_snapshot","valid","0.847746685745526","0.85114400075","deepgemm_m128","1.4149015816312531","59.91559390075394","24.075833122178068","256","64","1","8","40","108","0","true","20260916-231507-0428c7","26","20260916-112057-f47782","9"
"deepseek_v32","8","7168","2048","256","8","512","historical_transport_snapshot","valid","0.9392232281294852","1.024328025","deepgemm_m256","1.5907707199203553","59.042023867305595","23.765824673204648","256","64","1","8","40","108","0","true","20260916-231507-0428c7","27","20260916-112057-f47782","10"
"deepseek_v32","8","7168","2048","256","8","1024","historical_transport_snapshot","valid","1.050517866654491","1.831616015","deepgemm_m256","1.4877473983435312","70.61130591282803","17.960970110866835","256","64","1","8","40","108","0","true","20260916-231507-0428c7","28","20260916-112057-f47782","11"
"deepseek_v32","8","7168","2048","256","8","2048","historical_transport_snapshot","valid","1.0932395663582322","3.5200799675","deepgemm_m256","1.3947286787386126","78.38367296978176","14.910572553633305","256","64","1","8","40","108","0","true","20260916-231507-0428c7","29","20260916-112057-f47782","12"
"deepseek_v32","8","7168","2048","256","8","4096","historical_transport_snapshot","valid","1.061208650777196","7.2526561","deepgemm_m256","1.3895093686375093","76.37290361113361","9.610491286082068","256","64","1","8","40","108","0","true","20260916-231507-0428c7","30","20260916-112057-f47782","13"
"deepseek_v32","8","7168","2048","256","8","8192","historical_transport_snapshot","valid","1.0679207193397098","14.414143775","cutlass_stock","1.3052167859112422","81.81941351559746","8.393924355732318","256","64","1","8","40","108","0","true","20260916-231507-0428c7","31","20260916-153257-6a82d7","2"
"glm5/glm52/glm53","8","6144","2048","256","8","192","historical_transport_snapshot","valid","0.4754108546268033","0.65046399825","deepgemm_m256","1.078565442983657","44.07807219482805","25.02336900088382","256","64","1","1","40","108","0","true","20260916-231647-6b82a4","0","20260916-112610-b37f78","7"
"glm5/glm52/glm53","8","6144","2048","256","8","256","historical_transport_snapshot","valid","0.7292893337245347","0.5653680114999999","deepgemm_m256","1.4217823177438074","51.29402192044608","30.16088185597676","256","64","1","1","40","108","0","true","20260916-231647-6b82a4","1","20260916-112610-b37f78","8"
"glm5/glm52/glm53","8","6144","2048","256","8","384","historical_transport_snapshot","valid","0.8433539058270563","0.73335202025","deepgemm_m128","1.4201107946489155","59.386486533647755","25.141539316568085","256","64","1","4","40","108","0","true","20260916-231647-6b82a4","2","20260916-112610-b37f78","9"
"glm5/glm52/glm53","8","6144","2048","256","8","512","historical_transport_snapshot","valid","0.9196685860197543","0.8966640084999999","deepgemm_m256","1.6232180633433457","56.65711876847347","22.3040048562404","256","64","1","4","40","108","0","true","20260916-231647-6b82a4","3","20260916-112610-b37f78","10"
"glm5/glm52/glm53","8","6144","2048","256","8","1024","historical_transport_snapshot","valid","1.0087509275121267","1.634960025","deepgemm_m256","1.4342952358564538","70.33077307195936","17.067571116914593","256","64","1","4","40","108","0","true","20260916-231647-6b82a4","4","20260916-112610-b37f78","11"
"glm5/glm52/glm53","8","6144","2048","256","8","2048","historical_transport_snapshot","valid","1.074071874714255","3.0710560075","deepgemm_m256","1.4149369313505664","75.90952295584273","13.864938524733205","256","64","1","4","40","108","0","true","20260916-231647-6b82a4","5","20260916-112610-b37f78","12"
"glm5/glm52/glm53","8","6144","2048","256","8","4096","historical_transport_snapshot","valid","1.06918248679472","6.1701999875","deepgemm_m256","1.3867290841861821","77.1010357385114","10.279731147855276","256","64","1","4","40","108","0","true","20260916-231647-6b82a4","6","20260916-112610-b37f78","13"
"glm5/glm52/glm53","8","6144","2048","256","8","8192","historical_transport_snapshot","valid","1.078955359036518","12.228624125","deepgemm_m256","1.31387777298328","82.11991870344613","9.50438506506961","256","64","1","4","40","108","0","true","20260916-231647-6b82a4","7","20260916-153257-6a82d7","3"
"glm53_flash","8","4096","2048","288","8","192","historical_transport_snapshot","valid","0.4910820618994437","0.4722799955","deepgemm_m256","0.9956052544236863","49.32497691403912","32.28763126809169","256","64","1","4","20","128","0","true","20260916-231647-6b82a4","8","20260916-113039-a85e38","7"
"glm53_flash","8","4096","2048","288","8","256","historical_transport_snapshot","valid","0.808185508353173","0.38263200975","deepgemm_m256","1.324426283096235","61.02155466620628","60.08906381100283","256","64","1","4","20","128","0","true","20260916-231647-6b82a4","9","20260916-113039-a85e38","8"
"glm53_flash","8","4096","2048","288","8","384","historical_transport_snapshot","valid","0.9093798214572061","0.5100800095","deepgemm_m128","1.4067169467572096","64.64554390657806","73.87233296387394","256","64","1","8","20","128","0","true","20260916-231647-6b82a4","10","20260916-113039-a85e38","9"
"glm53_flash","8","4096","2048","288","8","512","historical_transport_snapshot","valid","0.9770788501748128","0.6329840120000001","deepgemm_m256","1.6015041830442278","61.01007168882489","77.32390845916022","256","64","1","8","20","128","0","true","20260916-231647-6b82a4","11","20260916-113039-a85e38","10"
"glm53_flash","8","4096","2048","288","8","1024","historical_transport_snapshot","valid","1.1015168903185186","1.1229519875","deepgemm_m128","1.5477359649432807","71.16956091143656","93.03122855018768","256","64","1","8","20","128","0","true","20260916-231647-6b82a4","12","20260916-113039-a85e38","11"
"glm53_flash","8","4096","2048","288","8","2048","historical_transport_snapshot","valid","1.1768914802374657","2.1020639575","deepgemm_m256","1.5024664413778843","78.33063340557278","103.1968607453753","256","64","1","8","20","128","0","true","20260916-231647-6b82a4","13","20260916-113039-a85e38","12"
"glm53_flash","8","4096","2048","288","8","4096","historical_transport_snapshot","valid","1.1840292080642683","4.1787840124999995","deepgemm_m256","1.4261624175540593","83.02204527973316","102.43458550850382","256","64","1","8","20","128","0","true","20260916-231647-6b82a4","14","20260916-113039-a85e38","13"
"glm53_flash","8","4096","2048","288","8","8192","historical_transport_snapshot","valid","1.1339390189834193","8.7267520425","deepgemm_m256","1.3957759088281567","81.24076449603102","92.79722676960658","256","64","1","8","20","128","0","true","20260916-231647-6b82a4","15","20260916-153748-f63c87","0"
"glm47/glm45","8","5120","1536","160","8","192","historical_transport_snapshot","valid","0.4256016280399293","0.283823997","deepgemm_m256","0.8805397166086301","48.334177324689","66.32279440416733","256","64","0","1","20","128","0","true","20260916-231647-6b82a4","16","20260916-133749-f05896","7"
"glm47/glm45","8","5120","1536","160","8","256","historical_transport_snapshot","valid","0.6719173443572657","0.23970399775","deepgemm_m256","1.1735738663226103","57.253945715638366","93.9492070903519","256","64","0","1","20","128","0","true","20260916-231647-6b82a4","17","20260916-133749-f05896","8"
"glm47/glm45","8","5120","1536","160","8","384","historical_transport_snapshot","valid","0.78381926910299","0.308224","deepgemm_m128","1.3548223032169395","57.85402759032391","108.99086459847385","256","64","0","8","20","128","0","true","20260916-231647-6b82a4","18","20260916-133749-f05896","9"
"glm47/glm45","8","5120","1536","160","8","512","historical_transport_snapshot","valid","0.869849161072905","0.37032000675","deepgemm_m256","1.5569899909794793","55.86735727990748","120.3845324649071","256","64","0","8","20","128","0","true","20260916-231647-6b82a4","19","20260916-133749-f05896","10"
"glm47/glm45","8","5120","1536","160","8","1024","historical_transport_snapshot","valid","0.929786144592565","0.6928959935","deepgemm_m256","1.6641655716132737","55.871011902452274","32.72987690467863","256","64","0","8","40","108","0","true","20260916-231647-6b82a4","20","20260916-133749-f05896","11"
"glm47/glm45","8","5120","1536","160","8","2048","historical_transport_snapshot","valid","1.1140635050776393","1.15656799","deepgemm_m256","1.58956687896705","70.08597875426244","158.75314018504002","256","64","0","8","20","128","0","true","20260916-231647-6b82a4","21","20260916-133749-f05896","12"
"glm47/glm45","8","5120","1536","160","8","4096","historical_transport_snapshot","valid","0.9153653323188058","2.8152479525","cutlass_stock","1.432687302180747","63.89149474037315","8.430659448281762","256","64","0","8","64","84","0","true","20260916-231647-6b82a4","22","20260916-133749-f05896","13"
"glm47/glm45","8","5120","1536","160","8","8192","historical_transport_snapshot","valid","1.1760782663865998","4.3823280325","deepgemm_m256","1.426015087393242","82.47305914108335","166.10039489324788","256","64","0","8","20","128","0","true","20260916-231647-6b82a4","23","20260916-133749-f05896","14"
"glm45_air","8","4096","1408","128","8","192","historical_transport_snapshot","valid","0.3440410857534355","0.205984004","deepgemm_m128","0.8029704403048443","42.84604619104307","45.1918555287429","128","64","0","8","20","128","0","true","20260916-231647-6b82a4","24","20260916-134210-93cfe1","7"
"glm45_air","8","4096","1408","128","8","256","historical_transport_snapshot","valid","0.503910581135783","0.18751199925","deepgemm_m128","1.0710155878987724","47.0497896416621","58.3941263428239","128","64","0","8","20","128","0","true","20260916-231647-6b82a4","25","20260916-134210-93cfe1","8"
"glm45_air","8","4096","1408","128","8","384","historical_transport_snapshot","valid","0.6465019946609708","0.219231993","deepgemm_m128","1.2442404812590453","51.95956926323249","88.5673725549719","256","64","1","4","20","128","0","true","20260916-231647-6b82a4","26","20260916-134210-93cfe1","9"
"glm45_air","8","4096","1408","128","8","512","historical_transport_snapshot","valid","0.7628223649587108","0.2477359995","deepgemm_m256","1.536910904898156","49.6334798931796","115.81683307193305","256","64","1","4","20","128","0","true","20260916-231647-6b82a4","27","20260916-134210-93cfe1","10"
"glm45_air","8","4096","1408","128","8","1024","historical_transport_snapshot","valid","0.8466022879545049","0.446439996","deepgemm_m256","1.6403249863203944","51.61186319874441","34.22453708650246","256","64","1","4","40","108","0","true","20260916-231647-6b82a4","28","20260916-134210-93cfe1","11"
"glm45_air","8","4096","1408","128","8","2048","historical_transport_snapshot","valid","1.0410321498600574","0.72611998025","deepgemm_m256","1.6621097812410435","62.63317631659399","164.85981136861847","256","64","1","4","20","128","0","true","20260916-231647-6b82a4","29","20260916-134210-93cfe1","12"
"glm45_air","8","4096","1408","128","8","4096","historical_transport_snapshot","valid","0.8740550251654434","1.7296719825","deepgemm_m256","1.7388371736689439","50.26664016626632","17.169036702021035","256","64","1","4","64","84","0","true","20260916-231647-6b82a4","30","20260916-134210-93cfe1","13"
"glm45_air","8","4096","1408","128","8","8192","historical_transport_snapshot","valid","1.1521502185600467","2.624360025","deepgemm_m256","1.4389650212029481","80.06797952578934","185.33829004654189","256","64","1","4","20","128","0","true","20260916-231647-6b82a4","31","20260916-134210-93cfe1","14"
"glm47_flash","8","2048","1536","64","4","192","historical_transport_snapshot","valid","0.2243818239426446","0.08613600019999999","deepgemm_m128","0.5869579745610491","38.22791982857826","63.00733859708521","256","64","1","4","20","128","0","true","20260916-231801-1bbbcb","0","20260916-134453-46998d","7"
"glm47_flash","8","2048","1536","64","4","256","historical_transport_snapshot","valid","0.28231598563782456","0.09128000215000001","deepgemm_m128","0.7818508106948241","36.108677227939786","57.14285453706023","256","64","1","4","20","128","0","true","20260916-231801-1bbbcb","1","20260916-134453-46998d","8"
"glm47_flash","8","2048","1536","64","4","384","historical_transport_snapshot","valid","0.3694913391939904","0.10461599925000001","deepgemm_m128","1.0406716017715238","35.50508523197994","48.87206079045312","256","64","1","4","20","128","0","true","20260916-231801-1bbbcb","2","20260916-134453-46998d","9"
"glm47_flash","8","2048","1536","64","4","512","historical_transport_snapshot","valid","0.40894063832715816","0.12603200250000002","deepgemm_m256","1.1380411420031507","35.933730621315796","43.11285619698057","256","64","1","4","20","128","0","true","20260916-231801-1bbbcb","3","20260916-134453-46998d","10"
"glm47_flash","8","2048","1536","64","4","1024","historical_transport_snapshot","valid","0.5989077653346466","0.172112003","deepgemm_m128","1.3688411370218878","43.75290522300179","25.606580442852668","256","64","1","4","40","108","0","true","20260916-231801-1bbbcb","4","20260916-134453-46998d","11"
"glm47_flash","8","2048","1536","64","4","2048","historical_transport_snapshot","valid","0.8787057443348001","0.23461600375","deepgemm_m256","1.5980282324579052","54.98687235226595","128.78916939612225","256","64","1","4","20","128","0","true","20260916-231801-1bbbcb","5","20260916-134453-46998d","12"
"glm47_flash","8","2048","1536","64","4","4096","historical_transport_snapshot","valid","0.8083503470092607","0.510071978","deepgemm_m256","1.7349897967204884","46.591072093750654","6.648482853923787","256","64","1","4","64","84","0","true","20260916-231801-1bbbcb","6","20260916-134453-46998d","13"
"glm47_flash","8","2048","1536","64","4","8192","historical_transport_snapshot","valid","1.0745477316506487","0.7674240022500001","deepgemm_m256","1.7282411591791782","62.17579797491927","158.88270456424857","256","64","1","4","20","128","0","true","20260916-231801-1bbbcb","7","20260916-134453-46998d","14"
"qwen35_397b","8","4096","1024","512","10","192","historical_transport_snapshot","valid","0.4246897775127252","0.48551200325","deepgemm_m256","0.9582836927344386","44.317750654911336","27.204268507443953","256","64","0","2","40","108","0","true","20260916-231801-1bbbcb","8","20260916-135022-79e248","7"
"qwen35_397b","8","4096","1024","512","10","256","historical_transport_snapshot","valid","0.6270719428605828","0.43851199750000003","deepgemm_m256","1.1776585942510536","53.247345701185736","45.03959187570461","256","64","0","2","40","108","0","true","20260916-231801-1bbbcb","9","20260916-135022-79e248","8"
"qwen35_397b","8","4096","1024","512","10","384","historical_transport_snapshot","valid","0.7489719852606845","0.55059999225","deepgemm_m128","1.346463174171978","55.625136997992755","48.4329856526619","256","64","0","1","40","108","0","true","20260916-231801-1bbbcb","10","20260916-135022-79e248","9"
