id,model,global_seq,cp,backend,launch,weight_mode,mnk,b_mnk,w_mnk,p50_ms,p95_ms,b_ms,w_ms,tflops_per_gpu,p50_us,p95_us,b_us,w_us,config,gemm_plan,source
qkv_backward/artificial_small/s1024/cp8,artificial_small,1024,8,cublaslt_nccl,graph,deferred,,"[128, 4096, 4096]","[4096, 4096, 128]",0.12532799690961838,0.13778559789061545,0.07939200103282928,0.05777600035071373,68.53963044023374,125.32799690961838,137.78559789061546,79.39200103282928,57.77600035071373,"{""environment"": {""CUDA_VISIBLE_DEVICES"": ""0,1,2,3,4,5,6,7"", ""NCCL_GRAPH_REGISTER"": ""1"", ""NCCL_IB_DISABLE"": ""1"", ""NCCL_LOCAL_REGISTER"": ""1""}, ""fixed"": {""max_send_streams"": 3, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""use_ce"": false}, ""sms"": 0}","{""B"": {""algo_id"": 66, ""mnk"": [128, 4096, 4096], ""output_dtype"": ""torch.bfloat16"", ""returned"": 8, ""ta"": false, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 13.984000205993652, ""valid"": 8, ""workspace_bytes"": 0}, ""W"": {""algo_id"": 66, ""mnk"": [4096, 4096, 128], ""output_dtype"": ""torch.float32"", ""returned"": 8, ""ta"": true, ""tb"": false, ""tune_beta"": 1, ""tune_us"": 52.91200256347656, ""valid"": 8, ""workspace_bytes"": 4}}",backward_full_v1/cublaslt_nccl_formal_auto_cp8.json
qkv_backward/artificial_small/s1024/cp8,artificial_small,1024,8,cublaslt_nccl,graph,immediate,,"[128, 4096, 4096]","[4096, 4096, 128]",0.10361600294709206,0.11139039881527424,0.07939200103282928,0.031488001346588135,82.90162086628794,103.61600294709206,111.39039881527424,79.39200103282928,31.488001346588135,"{""environment"": {""CUDA_VISIBLE_DEVICES"": ""0,1,2,3,4,5,6,7"", ""NCCL_GRAPH_REGISTER"": ""1"", ""NCCL_IB_DISABLE"": ""1"", ""NCCL_LOCAL_REGISTER"": ""1""}, ""fixed"": {""max_send_streams"": 3, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""use_ce"": false}, ""sms"": 0}","{""B"": {""algo_id"": 66, ""mnk"": [128, 4096, 4096], ""output_dtype"": ""torch.bfloat16"", ""returned"": 8, ""ta"": false, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 13.984000205993652, ""valid"": 8, ""workspace_bytes"": 0}, ""W"": {""algo_id"": 66, ""mnk"": [4096, 4096, 128], ""output_dtype"": ""torch.float32"", ""returned"": 8, ""ta"": true, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 25.674665451049805, ""valid"": 8, ""workspace_bytes"": 4}}",backward_full_v1/cublaslt_nccl_formal_auto_cp8.json
qkv_backward/artificial_small/s1024/cp8,artificial_small,1024,8,teub,eager,deferred,,"[128, 4096, 4096]","[4096, 4096, 128]",0.3059519976377487,0.3821600034832952,0.24929600208997726,0.06641599908471107,28.076085981862416,305.9519976377487,382.1600034832952,249.29600208997726,66.41599908471107,"{""environment"": {""CUDA_VISIBLE_DEVICES"": ""0,1,2,3,4,5,6,7"", ""NCCL_GRAPH_REGISTER"": ""1"", ""NCCL_IB_DISABLE"": ""1"", ""NCCL_LOCAL_REGISTER"": ""1""}, ""fixed"": {""max_send_streams"": 3, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""use_ce"": false}, ""sms"": 8}","{""B"": {""algo_id"": 66, ""mnk"": [128, 4096, 4096], ""output_dtype"": ""torch.bfloat16"", ""returned"": 8, ""ta"": false, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 13.754666328430176, ""valid"": 8, ""workspace_bytes"": 0}, ""W"": {""algo_id"": 66, ""mnk"": [4096, 4096, 128], ""output_dtype"": ""torch.float32"", ""returned"": 8, ""ta"": true, ""tb"": false, ""tune_beta"": 1, ""tune_us"": 52.85866928100586, ""valid"": 8, ""workspace_bytes"": 4}}",backward_full_v1/teub_formal_auto_cp8.json
qkv_backward/artificial_small/s1024/cp8,artificial_small,1024,8,teub,eager,immediate,,"[128, 4096, 4096]","[4096, 4096, 128]",0.27662399411201477,0.32721120417118066,0.24929600208997726,0.04025600105524063,31.052745874682273,276.62399411201477,327.21120417118067,249.29600208997726,40.25600105524063,"{""environment"": {""CUDA_VISIBLE_DEVICES"": ""0,1,2,3,4,5,6,7"", ""NCCL_GRAPH_REGISTER"": ""1"", ""NCCL_IB_DISABLE"": ""1"", ""NCCL_LOCAL_REGISTER"": ""1""}, ""fixed"": {""max_send_streams"": 3, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""use_ce"": false}, ""sms"": 8}","{""B"": {""algo_id"": 66, ""mnk"": [128, 4096, 4096], ""output_dtype"": ""torch.bfloat16"", ""returned"": 8, ""ta"": false, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 13.754666328430176, ""valid"": 8, ""workspace_bytes"": 0}, ""W"": {""algo_id"": 66, ""mnk"": [4096, 4096, 128], ""output_dtype"": ""torch.float32"", ""returned"": 8, ""ta"": true, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 25.082666397094727, ""valid"": 8, ""workspace_bytes"": 4}}",backward_full_v1/teub_formal_auto_cp8.json
qkv_backward/artificial_small/s1024/cp8,artificial_small,1024,8,teub,graph,deferred,,"[128, 4096, 4096]","[4096, 4096, 128]",0.12451200187206268,0.13028160110116005,0.06984000280499458,0.05657599866390228,68.98880800925716,124.51200187206268,130.28160110116005,69.84000280499458,56.57599866390228,"{""environment"": {""CUDA_VISIBLE_DEVICES"": ""0,1,2,3,4,5,6,7"", ""NCCL_GRAPH_REGISTER"": ""1"", ""NCCL_IB_DISABLE"": ""1"", ""NCCL_LOCAL_REGISTER"": ""1""}, ""fixed"": {""max_send_streams"": 3, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""use_ce"": false}, ""sms"": 4}","{""B"": {""algo_id"": 66, ""mnk"": [128, 4096, 4096], ""output_dtype"": ""torch.bfloat16"", ""returned"": 8, ""ta"": false, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 13.754666328430176, ""valid"": 8, ""workspace_bytes"": 0}, ""W"": {""algo_id"": 66, ""mnk"": [4096, 4096, 128], ""output_dtype"": ""torch.float32"", ""returned"": 8, ""ta"": true, ""tb"": false, ""tune_beta"": 1, ""tune_us"": 52.85866928100586, ""valid"": 8, ""workspace_bytes"": 4}}",backward_full_v1/teub_formal_auto_cp8.json
qkv_backward/artificial_small/s1024/cp8,artificial_small,1024,8,teub,graph,immediate,,"[128, 4096, 4096]","[4096, 4096, 128]",0.09705600142478943,0.10528160035610198,0.06984000280499458,0.030271999537944794,88.50492979206965,97.05600142478943,105.28160035610199,69.84000280499458,30.271999537944794,"{""environment"": {""CUDA_VISIBLE_DEVICES"": ""0,1,2,3,4,5,6,7"", ""NCCL_GRAPH_REGISTER"": ""1"", ""NCCL_IB_DISABLE"": ""1"", ""NCCL_LOCAL_REGISTER"": ""1""}, ""fixed"": {""max_send_streams"": 3, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""use_ce"": false}, ""sms"": 4}","{""B"": {""algo_id"": 66, ""mnk"": [128, 4096, 4096], ""output_dtype"": ""torch.bfloat16"", ""returned"": 8, ""ta"": false, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 13.754666328430176, ""valid"": 8, ""workspace_bytes"": 0}, ""W"": {""algo_id"": 66, ""mnk"": [4096, 4096, 128], ""output_dtype"": ""torch.float32"", ""returned"": 8, ""ta"": true, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 25.082666397094727, ""valid"": 8, ""workspace_bytes"": 4}}",backward_full_v1/teub_formal_auto_cp8.json
qkv_backward/artificial_small/s4096/cp4,artificial_small,4096,4,cublaslt_nccl,eager,deferred,,"[1024, 4096, 4096]","[4096, 4096, 1024]",0.2576480060815811,0.27084639966487883,0.19857600331306458,0.08126400038599968,266.71844964420495,257.6480060815811,270.84639966487885,198.57600331306458,81.26400038599968,"{""environment"": {""CUDA_VISIBLE_DEVICES"": ""0,2,4,5"", ""NCCL_GRAPH_REGISTER"": ""1"", ""NCCL_IB_DISABLE"": ""1"", ""NCCL_LOCAL_REGISTER"": ""1"", ""NCCL_MAX_P2P_NCHANNELS"": ""32"", ""NCCL_MIN_P2P_NCHANNELS"": ""32"", ""NCCL_P2P_LL_THRESHOLD"": ""65536"", ""NCCL_P2P_NVL_CHUNKSIZE"": ""524288""}, ""fixed"": {""max_send_streams"": 3, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""use_ce"": false}, ""sms"": 0}","{""B"": {""algo_id"": 66, ""mnk"": [1024, 4096, 4096], ""output_dtype"": ""torch.bfloat16"", ""returned"": 8, ""ta"": false, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 44.43733215332031, ""valid"": 8, ""workspace_bytes"": 0}, ""W"": {""algo_id"": 66, ""mnk"": [4096, 4096, 1024], ""output_dtype"": ""torch.float32"", ""returned"": 8, ""ta"": true, ""tb"": false, ""tune_beta"": 1, ""tune_us"": 68.95466613769531, ""valid"": 8, ""workspace_bytes"": 4}}",backward_full_v1/cublaslt_nccl_formal_ch32_chunk512_ll64_cp4.json
qkv_backward/artificial_small/s4096/cp4,artificial_small,4096,4,cublaslt_nccl,eager,immediate,,"[1024, 4096, 4096]","[4096, 4096, 1024]",0.24382399767637253,0.26172000765800474,0.19857600331306458,0.06247999891638756,281.84049720656014,243.82399767637253,261.72000765800476,198.57600331306458,62.47999891638756,"{""environment"": {""CUDA_VISIBLE_DEVICES"": ""0,2,4,5"", ""NCCL_GRAPH_REGISTER"": ""1"", ""NCCL_IB_DISABLE"": ""1"", ""NCCL_LOCAL_REGISTER"": ""1"", ""NCCL_MAX_P2P_NCHANNELS"": ""32"", ""NCCL_MIN_P2P_NCHANNELS"": ""32"", ""NCCL_P2P_LL_THRESHOLD"": ""65536"", ""NCCL_P2P_NVL_CHUNKSIZE"": ""524288""}, ""fixed"": {""max_send_streams"": 3, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""use_ce"": false}, ""sms"": 0}","{""B"": {""algo_id"": 66, ""mnk"": [1024, 4096, 4096], ""output_dtype"": ""torch.bfloat16"", ""returned"": 8, ""ta"": false, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 44.43733215332031, ""valid"": 8, ""workspace_bytes"": 0}, ""W"": {""algo_id"": 66, ""mnk"": [4096, 4096, 1024], ""output_dtype"": ""torch.float32"", ""returned"": 8, ""ta"": true, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 51.0880012512207, ""valid"": 8, ""workspace_bytes"": 4}}",backward_full_v1/cublaslt_nccl_formal_ch32_chunk512_ll64_cp4.json
qkv_backward/artificial_small/s4096/cp4,artificial_small,4096,4,cublaslt_nccl,graph,deferred,,"[1024, 4096, 4096]","[4096, 4096, 1024]",0.20137599855661392,0.21767199859023095,0.13209600001573563,0.0721919983625412,341.2495889706564,201.37599855661392,217.67199859023094,132.09600001573563,72.1919983625412,"{""environment"": {""CUDA_VISIBLE_DEVICES"": ""0,2,4,5"", ""NCCL_GRAPH_REGISTER"": ""1"", ""NCCL_IB_DISABLE"": ""1"", ""NCCL_LOCAL_REGISTER"": ""1""}, ""fixed"": {""max_send_streams"": 3, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""use_ce"": false}, ""sms"": 0}","{""B"": {""algo_id"": 66, ""mnk"": [1024, 4096, 4096], ""output_dtype"": ""torch.bfloat16"", ""returned"": 8, ""ta"": false, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 44.84800338745117, ""valid"": 8, ""workspace_bytes"": 0}, ""W"": {""algo_id"": 66, ""mnk"": [4096, 4096, 1024], ""output_dtype"": ""torch.float32"", ""returned"": 8, ""ta"": true, ""tb"": false, ""tune_beta"": 1, ""tune_us"": 68.7733383178711, ""valid"": 8, ""workspace_bytes"": 4}}",backward_full_v1/cublaslt_nccl_formal_auto_cp4.json
qkv_backward/artificial_small/s4096/cp4,artificial_small,4096,4,cublaslt_nccl,graph,immediate,,"[1024, 4096, 4096]","[4096, 4096, 1024]",0.18246399611234665,0.19518080353736877,0.13209600001573563,0.05427199974656105,376.61937807000606,182.46399611234665,195.18080353736877,132.09600001573563,54.27199974656105,"{""environment"": {""CUDA_VISIBLE_DEVICES"": ""0,2,4,5"", ""NCCL_GRAPH_REGISTER"": ""1"", ""NCCL_IB_DISABLE"": ""1"", ""NCCL_LOCAL_REGISTER"": ""1""}, ""fixed"": {""max_send_streams"": 3, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""use_ce"": false}, ""sms"": 0}","{""B"": {""algo_id"": 66, ""mnk"": [1024, 4096, 4096], ""output_dtype"": ""torch.bfloat16"", ""returned"": 8, ""ta"": false, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 44.84800338745117, ""valid"": 8, ""workspace_bytes"": 0}, ""W"": {""algo_id"": 66, ""mnk"": [4096, 4096, 1024], ""output_dtype"": ""torch.float32"", ""returned"": 8, ""ta"": true, ""tb"": false, ""tune_beta"": 0, ""tune_us"": 51.007999420166016, ""valid"": 8, ""workspace_bytes"": 4}}",backward_full_v1/cublaslt_nccl_formal_auto_cp4.json
