id,model,global_seq,cp,m,n,k,source,operator,arm_order,eager_baseline_p50_geomean_ms,eager_model_p50_geomean_ms,eager_speedup,eager_baseline_config,eager_model_config,eager_paired_speedups,eager_changed,graph_baseline_p50_geomean_ms,graph_model_p50_geomean_ms,graph_speedup,graph_baseline_config,graph_model_config,graph_paired_speedups,graph_changed,by_order
a2a_gemm/representative_small/s1024/cp4,representative_small,1024,4,256,4096,4096,"[""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_v1.json"", ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_reverse_v1.json""]",oproj_forward,balanced_equal_orders,0.0844210380285821,0.08489812018987919,0.9943805332764721,"{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 1, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 64, ""tile_n"": 128}","{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 1, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 64, ""tile_n"": 128}","[0.9969725409197088, 0.9904207508604544, 0.9853795451453808, 0.9956587938440595, 0.9943513908529514, 1.0035956999125077]",False,0.08171437249332118,0.08150926608556713,1.002516356944482,"{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 1, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 64, ""tile_n"": 128}","{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 1, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 64, ""tile_n"": 128}","[1.0027413107029424, 1.0072762665815136, 1.0015707953486355, 1.005303425519052, 0.9986263632083002, 0.9996073782538927]",False,"{""baseline-model"": {""eager_baseline_p50_geomean_ms"": 0.08426126394231588, ""eager_model_p50_geomean_ms"": 0.08503397462221272, ""eager_paired_speedups"": [0.9969725409197088, 0.9904207508604544, 0.9853795451453808], ""eager_speedup"": 0.990912918238506, ""graph_baseline_p50_geomean_ms"": 0.08183451997270752, ""graph_model_p50_geomean_ms"": 0.08151987134313837, ""graph_paired_speedups"": [1.0027413107029424, 1.0072762665815136, 1.0015707953486355], ""graph_speedup"": 1.0038597782894518, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_v1.json""}, ""model-baseline"": {""eager_baseline_p50_geomean_ms"": 0.08458111507444616, ""eager_model_p50_geomean_ms"": 0.08476248280522412, ""eager_paired_speedups"": [0.9956587938440595, 0.9943513908529514, 1.0035956999125077], ""eager_speedup"": 0.9978602829367953, ""graph_baseline_p50_geomean_ms"": 0.08159440141158225, ""graph_model_p50_geomean_ms"": 0.08149866220767771, ""graph_paired_speedups"": [1.005303425519052, 0.9986263632083002, 0.9996073782538927], ""graph_speedup"": 1.001174733441152, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_reverse_v1.json""}}"
a2a_gemm/representative_small/s1024/cp8,representative_small,1024,8,128,4096,4096,"[""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_v1.json"", ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_reverse_v1.json""]",oproj_forward,balanced_equal_orders,0.08554887012496545,0.0859007766280157,0.9959033373519524,"{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 1, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 64, ""tile_n"": 128}","{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 1, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 64, ""tile_n"": 128}","[0.9938854455138989, 0.9966511372596651, 0.9914641150260273, 0.9927157577820188, 0.9975700750576332, 1.003178695422266]",False,0.08321285161612713,0.08340636524318878,0.9976798697977375,"{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 1, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 64, ""tile_n"": 128}","{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 1, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 64, ""tile_n"": 128}","[0.9990421383308363, 0.9969395774640423, 0.9895695141195909, 1.0009624712407095, 1.000770718787235, 0.9988399883494639]",False,"{""baseline-model"": {""eager_baseline_p50_geomean_ms"": 0.0856745519467286, ""eager_model_p50_geomean_ms"": 0.08619187784648707, ""eager_paired_speedups"": [0.9938854455138989, 0.9966511372596651, 0.9914641150260273], ""eager_speedup"": 0.9939979739079369, ""graph_baseline_p50_geomean_ms"": 0.08343999284961652, ""graph_model_p50_geomean_ms"": 0.08384450551039939, ""graph_paired_speedups"": [0.9990421383308363, 0.9969395774640423, 0.9895695141195909], ""graph_speedup"": 0.9951754422270079, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_v1.json""}, ""model-baseline"": {""eager_baseline_p50_geomean_ms"": 0.08542337267440658, ""eager_model_p50_geomean_ms"": 0.08561065856389147, ""eager_paired_speedups"": [0.9927157577820188, 0.9975700750576332, 1.003178695422266], ""eager_speedup"": 0.9978123531272091, ""graph_baseline_p50_geomean_ms"": 0.0829863287089126, ""graph_model_p50_geomean_ms"": 0.08297051453440048, ""graph_paired_speedups"": [1.0009624712407095, 1.000770718787235, 0.9988399883494639], ""graph_speedup"": 1.000190599933011, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_reverse_v1.json""}}"
a2a_gemm/representative_small/s4096/cp4,representative_small,4096,4,1024,4096,4096,"[""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_v1.json"", ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_reverse_v1.json""]",oproj_forward,balanced_equal_orders,0.13686092555481552,0.13724496090979327,0.9972018254627929,"{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 2, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 128}","{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 2, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 128}","[0.9943997315669897, 0.9992984864293466, 0.9974283849152309, 0.996165463753414, 0.9981362700134686, 0.9977899369821671]",False,0.13447915261738685,0.13437298945707432,1.0007900632466504,"{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 2, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 128}","{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 2, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 128}","[0.9989248236567277, 1.0008343607205639, 0.9996420853802797, 0.9994059872633313, 1.0022565215114214, 1.0036852120762825]",False,"{""baseline-model"": {""eager_baseline_p50_geomean_ms"": 0.1365492429212162, ""eager_model_p50_geomean_ms"": 0.13695460704936754, ""eager_paired_speedups"": [0.9943997315669897, 0.9992984864293466, 0.9974283849152309], ""eager_speedup"": 0.9970401570499543, ""graph_baseline_p50_geomean_ms"": 0.13405847049867722, ""graph_model_p50_geomean_ms"": 0.13408527238682064, ""graph_paired_speedups"": [0.9989248236567277, 1.0008343607205639, 0.9996420853802797], ""graph_speedup"": 0.999800113109618, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_v1.json""}, ""model-baseline"": {""eager_baseline_p50_geomean_ms"": 0.1371733196245386, ""eager_model_p50_geomean_ms"": 0.13753593034180198, ""eager_paired_speedups"": [0.996165463753414, 0.9981362700134686, 0.9977899369821671], ""eager_speedup"": 0.9973635200898975, ""graph_baseline_p50_geomean_ms"": 0.13490115485741633, ""graph_model_p50_geomean_ms"": 0.13466132390394986, ""graph_paired_speedups"": [0.9994059872633313, 1.0022565215114214, 1.0036852120762825], ""graph_speedup"": 1.0017809935808852, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_reverse_v1.json""}}"
a2a_gemm/representative_small/s4096/cp8,representative_small,4096,8,512,4096,4096,"[""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_v1.json"", ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_reverse_v1.json""]",oproj_forward,balanced_equal_orders,0.11504158272018929,0.11559960091588313,0.995172836313683,"{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 2, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 128}","{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 2, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 128}","[0.9950083460036421, 0.9948711094867546, 0.9881330265850379, 0.9893852141046972, 1.0076367611724604, 0.9961223912110028]",False,0.11275417034706361,0.11290315739943584,0.9986803995937402,"{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 2, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 128}","{""cluster_m"": 1, ""comm_ctas"": 4, ""policy_enum"": 2, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 128}","[1.002564122123986, 0.9870568045180412, 0.9982983421547267, 1.0028320144432803, 0.9974507666742563, 1.003979497931626]",False,"{""baseline-model"": {""eager_baseline_p50_geomean_ms"": 0.11474127553920392, ""eager_model_p50_geomean_ms"": 0.11558904816238004, ""eager_paired_speedups"": [0.9950083460036421, 0.9948711094867546, 0.9881330265850379], ""eager_speedup"": 0.9926656319378523, ""graph_baseline_p50_geomean_ms"": 0.11250119855041672, ""graph_model_p50_geomean_ms"": 0.11295850367820683, ""graph_paired_speedups"": [1.002564122123986, 0.9870568045180412, 0.9982983421547267], ""graph_speedup"": 0.9959515652837176, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_v1.json""}, ""model-baseline"": {""eager_baseline_p50_geomean_ms"": 0.11534267588165571, ""eager_model_p50_geomean_ms"": 0.11561015463280448, ""eager_paired_speedups"": [0.9893852141046972, 1.0076367611724604, 0.9961223912110028], ""eager_speedup"": 0.9976863732083197, ""graph_baseline_p50_geomean_ms"": 0.11300771097969375, ""graph_model_p50_geomean_ms"": 0.11284783823868146, ""graph_paired_speedups"": [1.0028320144432803, 0.9974507666742563, 1.003979497931626], ""graph_speedup"": 1.0014167107098155, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_reverse_v1.json""}}"
a2a_gemm/representative_small/s16384/cp4,representative_small,16384,4,4096,4096,4096,"[""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_v1.json"", ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_reverse_v1.json""]",oproj_forward,balanced_equal_orders,0.34798583976562725,0.29285460536116836,1.1882546266822995,"{""cluster_m"": 2, ""comm_ctas"": 4, ""policy_enum"": 4, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 256}","{""cluster_m"": 2, ""comm_ctas"": 24, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","[1.1964373800901063, 1.191807940411764, 1.195678464511837, 1.182227537874231, 1.1823465858528914, 1.1811377661370737]",True,0.3453609248686195,0.28852952671980037,1.1969690894201264,"{""cluster_m"": 2, ""comm_ctas"": 4, ""policy_enum"": 4, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 256}","{""cluster_m"": 2, ""comm_ctas"": 24, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","[1.1998218141039498, 1.195746559351125, 1.2039425832642265, 1.1982982201906034, 1.1904919933067222, 1.1935608072927297]",True,"{""baseline-model"": {""eager_baseline_p50_geomean_ms"": 0.3475030517248231, ""eager_model_p50_geomean_ms"": 0.2908852754297843, ""eager_paired_speedups"": [1.1964373800901063, 1.191807940411764, 1.195678464511837], ""eager_speedup"": 1.1946395403183805, ""graph_baseline_p50_geomean_ms"": 0.3444635104332765, ""graph_model_p50_geomean_ms"": 0.28709304182519124, ""graph_paired_speedups"": [1.1998218141039498, 1.195746559351125, 1.2039425832642265], ""graph_speedup"": 1.1998323200149785, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_v1.json""}, ""model-baseline"": {""eager_baseline_p50_geomean_ms"": 0.34846929854670605, ""eager_model_p50_geomean_ms"": 0.2948372679040877, ""eager_paired_speedups"": [1.182227537874231, 1.1823465858528914, 1.1811377661370737], ""eager_speedup"": 1.181903838086253, ""graph_baseline_p50_geomean_ms"": 0.3462606772951992, ""graph_model_p50_geomean_ms"": 0.2899731991409318, ""graph_paired_speedups"": [1.1982982201906034, 1.1904919933067222, 1.1935608072927297], ""graph_speedup"": 1.1941126915212292, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_reverse_v1.json""}}"
a2a_gemm/representative_small/s16384/cp8,representative_small,16384,8,2048,4096,4096,"[""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_v1.json"", ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_reverse_v1.json""]",oproj_forward,balanced_equal_orders,0.24097247891449883,0.226910076638744,1.0619734587553957,"{""cluster_m"": 2, ""comm_ctas"": 4, ""policy_enum"": 4, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 256}","{""cluster_m"": 2, ""comm_ctas"": 24, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","[1.0684862898892133, 1.056406654423046, 1.0729077471586896, 1.0538188457273494, 1.061906076066383, 1.0584429313572885]",True,0.23690598340432012,0.22098919861449223,1.0720251708663555,"{""cluster_m"": 2, ""comm_ctas"": 4, ""policy_enum"": 4, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 256}","{""cluster_m"": 2, ""comm_ctas"": 24, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","[1.076402062747266, 1.0768669852398414, 1.0684773706403243, 1.0747974504775082, 1.0677831803331403, 1.0678697393816738]",True,"{""baseline-model"": {""eager_baseline_p50_geomean_ms"": 0.23990367022450965, ""eager_model_p50_geomean_ms"": 0.22506920196573582, ""eager_paired_speedups"": [1.0684862898892133, 1.056406654423046, 1.0729077471586896], ""eager_speedup"": 1.0659106982617383, ""graph_baseline_p50_geomean_ms"": 0.23646394273349303, ""graph_model_p50_geomean_ms"": 0.22019001571359823, ""graph_paired_speedups"": [1.076402062747266, 1.0768669852398414, 1.0684773706403243], ""graph_speedup"": 1.0739085601458984, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_v1.json""}, ""model-baseline"": {""eager_baseline_p50_geomean_ms"": 0.24204604931578125, ""eager_model_p50_geomean_ms"": 0.22876600810109574, ""eager_paired_speedups"": [1.0538188457273494, 1.061906076066383, 1.0584429313572885], ""eager_speedup"": 1.0580507625451807, ""graph_baseline_p50_geomean_ms"": 0.23734885041658604, ""graph_model_p50_geomean_ms"": 0.22179128216148053, ""graph_paired_speedups"": [1.0747974504775082, 1.0677831803331403, 1.0678697393816738], ""graph_speedup"": 1.070145084619594, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_reverse_v1.json""}}"
a2a_gemm/representative_small/s131072/cp4,representative_small,131072,4,32768,4096,4096,"[""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_v1.json"", ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_reverse_v1.json""]",oproj_forward,balanced_equal_orders,1.6613601508641893,1.6794311044572812,0.9892398363081814,"{""cluster_m"": 2, ""comm_ctas"": 8, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","{""cluster_m"": 2, ""comm_ctas"": 8, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","[0.9740285986580525, 0.990131274152731, 1.01623427292174, 0.9928877311848665, 0.9945918070974701, 0.9682917584746162]",False,1.7447382941244918,1.7404815120051984,1.0024457496904922,"{""cluster_m"": 2, ""comm_ctas"": 8, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","{""cluster_m"": 2, ""comm_ctas"": 8, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","[0.9656968828914602, 1.0765646363726993, 0.9918006847720607, 1.068292546468416, 0.9223398747181404, 0.9988004902279007]",False,"{""baseline-model"": {""eager_baseline_p50_geomean_ms"": 1.658882544502833, ""eager_model_p50_geomean_ms"": 1.670050213161088, ""eager_paired_speedups"": [0.9740285986580525, 0.990131274152731, 1.01623427292174], ""eager_speedup"": 0.9933129743224202, ""graph_baseline_p50_geomean_ms"": 1.7656391861018623, ""graph_model_p50_geomean_ms"": 1.7476998320132642, ""graph_paired_speedups"": [0.9656968828914602, 1.0765646363726993, 0.9918006847720607], ""graph_speedup"": 1.0102645510172836, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_v1.json""}, ""model-baseline"": {""eager_baseline_p50_geomean_ms"": 1.663841457628146, ""eager_model_p50_geomean_ms"": 1.688864689451435, ""eager_paired_speedups"": [0.9928877311848665, 0.9945918070974701, 0.9682917584746162], ""eager_speedup"": 0.9851834004348708, ""graph_baseline_p50_geomean_ms"": 1.724084818090814, ""graph_model_p50_geomean_ms"": 1.733293004979193, ""graph_paired_speedups"": [1.068292546468416, 0.9223398747181404, 0.9988004902279007], ""graph_speedup"": 0.9946874608840363, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_reverse_v1.json""}}"
a2a_gemm/representative_small/s131072/cp8,representative_small,131072,8,16384,4096,4096,"[""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_v1.json"", ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_reverse_v1.json""]",oproj_forward,balanced_equal_orders,1.3423261769077914,1.0038378605521217,1.337194211991066,"{""cluster_m"": 2, ""comm_ctas"": 4, ""policy_enum"": 4, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 256}","{""cluster_m"": 2, ""comm_ctas"": 12, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","[1.3419109203948596, 1.3370993026971891, 1.338015620453382, 1.3356452759820794, 1.332145915116442, 1.3383677579122106]",True,1.3376362961861463,0.9975535153182088,1.3409168286670363,"{""cluster_m"": 2, ""comm_ctas"": 4, ""policy_enum"": 4, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 256}","{""cluster_m"": 2, ""comm_ctas"": 12, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","[1.3398872857530135, 1.3440268432301552, 1.3411215035734498, 1.3392481708026092, 1.336512560066937, 1.3447222982642024]",True,"{""baseline-model"": {""eager_baseline_p50_geomean_ms"": 1.3415984811487391, ""eager_model_p50_geomean_ms"": 1.0019353823955253, ""eager_paired_speedups"": [1.3419109203948596, 1.3370993026971891, 1.338015620453382], ""eager_speedup"": 1.3390069905916635, ""graph_baseline_p50_geomean_ms"": 1.3383990927489273, ""graph_model_p50_geomean_ms"": 0.9975565440232176, ""graph_paired_speedups"": [1.3398872857530135, 1.3440268432301552, 1.3411215035734498], ""graph_speedup"": 1.341677422465766, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_v1.json""}, ""model-baseline"": {""eager_baseline_p50_geomean_ms"": 1.3430542673759354, ""eager_model_p50_geomean_ms"": 1.0057439511404176, ""eager_paired_speedups"": [1.3356452759820794, 1.332145915116442, 1.3383677579122106], ""eager_speedup"": 1.3353838875720208, ""graph_baseline_p50_geomean_ms"": 1.336873934365588, ""graph_model_p50_geomean_ms"": 0.9975504866223954, ""graph_paired_speedups"": [1.3392481708026092, 1.336512560066937, 1.3447222982642024], ""graph_speedup"": 1.3401566660471558, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp8_frozen_reverse_v1.json""}}"
a2a_gemm/representative_small/s262144/cp4,representative_small,262144,4,65536,4096,4096,"[""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_v1.json"", ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_reverse_v1.json""]",oproj_forward,balanced_equal_orders,3.4387901099315017,3.4195579465716315,1.00562416653274,"{""cluster_m"": 2, ""comm_ctas"": 8, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","{""cluster_m"": 2, ""comm_ctas"": 8, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","[0.9917189067675167, 0.9914553367315889, 1.1035948058792764, 1.0083091108925741, 1.0087233920585243, 0.9370807789264207]",False,3.4505086737467594,3.4436843783566617,1.0019816843358202,"{""cluster_m"": 2, ""comm_ctas"": 8, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","{""cluster_m"": 2, ""comm_ctas"": 8, ""policy_enum"": 5, ""raster"": ""n"", ""sm_count"": 132, ""swizzle"": 1, ""tile_k"": 64, ""tile_m"": 128, ""tile_n"": 320}","[1.0030629695387108, 1.0454412413553642, 0.9990214508297093, 1.0104109885279144, 0.9480380884559332, 1.0083985475559765]",False,"{""baseline-model"": {""eager_baseline_p50_geomean_ms"": 3.490898565232951, ""eager_model_p50_geomean_ms"": 3.3971398921004607, ""eager_paired_speedups"": [0.9917189067675167, 0.9914553367315889, 1.1035948058792764], ""eager_speedup"": 1.0275992970882706, ""graph_baseline_p50_geomean_ms"": 3.4721532402635025, ""graph_model_p50_geomean_ms"": 3.4187289601630604, ""graph_paired_speedups"": [1.0030629695387108, 1.0454412413553642, 0.9990214508297093], ""graph_speedup"": 1.0156269422709359, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_v1.json""}, ""model-baseline"": {""eager_baseline_p50_geomean_ms"": 3.3874594747423137, ""eager_model_p50_geomean_ms"": 3.4421239399508936, ""eager_paired_speedups"": [1.0083091108925741, 1.0087233920585243, 0.9370807789264207], ""eager_speedup"": 0.9841189724245198, ""graph_baseline_p50_geomean_ms"": 3.428999034241378, ""graph_model_p50_geomean_ms"": 3.4688219615900993, ""graph_paired_speedups"": [1.0104109885279144, 0.9480380884559332, 1.0083985475559765], ""graph_speedup"": 0.9885197546055465, ""source"": ""/home/chen/workspace/fuse-mxfp8-sm90/results/mxfp8_weight/policy_ab/cp4_frozen_reverse_v1.json""}}"
