model,suite,aliases,global_seq,cp,m,n,k,q_heads,kv_heads,head_dim,max_context,within_native_context,comm_ctas,qkv_policy_request,qkv_policy_model,raster,swizzle,tile_m,tile_n,tile_k,cluster_m,warmup,iterations,process_model,timing,eager_epoch_mode,graph_epoch_mode,graph_kernel_nodes,correctness_scope,eager_p50_ms,eager_p95_ms,eager_p50_tflops_per_gpu,graph_p50_ms,graph_p95_ms,graph_p50_tflops_per_gpu,serial_diagnostic_p50_ms,best_separated,best_separated_p50_ms,eager_speedup_over_best_separated,graph_speedup_over_best_separated,te_boundary_p50_ms,cublas_boundary_p50_ms,cublaslt_boundary_p50_ms,te_userbuffers_p50_ms,te_userbuffers_p95_ms,te_userbuffers_launch,te_userbuffers_timing,te_userbuffers_timed_boundary,eager_speedup_over_te_userbuffers,graph_speedup_over_te_userbuffers,best_external_p50_ms,eager_speedup_over_best_external,graph_speedup_over_best_external
artificial_medium,artificial,OProj-matched Mx5120x5120 stress shape,524288,4,131072,5120,5120,24,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,10.93172836,12.39715385,628.6240791296062,10.95292854,11.01371956,627.4073320668264,,cuBLAS+NCCL,14.012736320495605,1.281840881792237,1.2793597866836448,14.035727977752686,14.012736320495605,14.329872131347656,12.62656021118164,13.370887851715086,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.155037867331497,1.1528022085663712,12.62656021118164,1.155037867331497,1.1528022085663712
artificial_medium,artificial,OProj-matched Mx5120x5120 stress shape,524288,8,65536,5120,5120,24,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,6.62860775,6.693037987,518.3552815898632,6.625599861,6.728238583,518.5906044560634,,cuBLASLt+NCCL,7.56001615524292,1.140513429119851,1.141031199264407,7.62393593788147,7.656831979751587,7.56001615524292,6.707376003265381,6.849777626991272,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.01188307654279,1.0123424510958978,6.707376003265381,1.01188307654279,1.0123424510958978
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,1024,4,256,7168,16384,40,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,160,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.1290720105,0.1311264038,465.8604286945697,0.1225280017,0.1231999993,490.7412290230797,,cuBLAS+NCCL,0.13675200194120407,1.05950160233387,1.1160877517290324,0.13755200058221817,0.13675200194120407,0.13848000019788742,0.14313600212335587,0.147832003980875,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1089623658055274,1.1681901290923924,0.13675200194120407,1.05950160233387,1.1160877517290324
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,1024,8,128,7168,16384,40,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,128,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.1352320015,0.1366256028,222.31994452881037,0.126511991,0.1272815913,237.6436481186989,,cuBLASLt+NCCL,0.11955200135707855,0.8840511123920513,0.944985533877801,0.12931199371814728,0.1318880021572113,0.11955200135707855,0.15476799756288528,0.16396959573030467,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1444628183136465,1.2233464696866978,0.11955200135707855,0.8840511123920513,0.944985533877801
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,4096,4,1024,7168,16384,40,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,320,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.4268159866,0.4290704131,563.5172442624716,0.4192959964,0.4206592143,573.6238138237563,,cuBLASLt+NCCL,0.40697599947452545,0.9535162980104867,0.9706174229392797,0.434128001332283,0.419295996427536,0.40697599947452545,0.3734399974346161,0.37629600018262865,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.8749437911391862,0.8906357338035773,0.3734399974346161,0.8749437911391862,0.8906357338035773
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,4096,8,512,7168,16384,40,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,320,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.2978240252,0.3323504031,403.79242140469194,0.2895520031,0.2906095982,415.3281034165983,,cuBLASLt+NCCL,0.262703999876976,0.882077930753103,0.9072774391626235,0.27060800790786743,0.26342399418354034,0.262703999876976,0.2998400032520294,0.3063919886946678,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.006769024260805,1.035530751097848,0.262703999876976,0.882077930753103,0.9072774391626235
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,16384,4,4096,7168,16384,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,1.501087904,1.523014426,640.916945463575,1.506000042,1.570484757,638.8264591456101,,TE+NCCL,1.5632480382919312,1.0414100560841846,1.038013276690155,1.5632480382919312,1.6282079815864563,1.6043359637260437,1.4808319807052612,1.7182384371757506,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.9865058380386904,0.9832881403765998,1.4808319807052612,0.9865058380386904,0.9832881403765998
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,16384,8,2048,7168,16384,40,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,1.042912006,1.047987223,461.243455233557,1.030575991,1.037924767,466.7645485174125,,TE+NCCL,0.8404960036277771,0.8059126741204446,0.8155594647729155,0.8404960036277771,0.84620800614357,0.8537279963493347,0.8318080008029938,0.8424671918153763,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.7975821507639196,0.8071292248870114,0.8318080008029938,0.7975821507639196,0.8071292248870114
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,131072,4,32768,7168,16384,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,12.38175964,12.52014542,621.6064289899266,12.42760086,14.19090939,619.3135329285109,,cuBLASLt+NCCL,12.871551990509033,1.0395575721666193,1.0357229955733414,13.13270378112793,13.226336002349854,12.871551990509033,11.977071762084961,12.097201585769653,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.9673158024641609,0.9637477013471577,11.977071762084961,0.9673158024641609,0.9637477013471577
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,131072,8,16384,7168,16384,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,7.17083168,7.178781033,536.6589077734425,7.16265583,7.188303947,537.2714798186806,,TE+NCCL,6.500463962554932,0.9065146488775109,0.9075493946433179,6.500463962554932,6.7370240688323975,6.529887914657593,6.561919927597046,6.74793267250061,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.9150849190755299,0.9161294474199307,6.500463962554932,0.9065146488775109,0.9075493946433179
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,262144,4,65536,7168,16384,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,25.14561462,30.82023621,612.1609283163349,25.14849663,32.51940918,612.0907748617179,,cuBLASLt+NCCL,26.100096702575684,1.0379581925914239,1.0378392429009258,26.11023998260498,26.116576194763184,26.100096702575684,24.27854347229004,27.76671962738037,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.9655179974395885,0.9654073493732352,24.27854347229004,0.9655179974395885,0.9654073493732352
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,262144,8,32768,7168,16384,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,14.2945118,14.31885624,538.4291189596275,14.29366398,14.31721783,538.4610555558897,,cuBLASLt+NCCL,13.04308795928955,0.9124542441029396,0.9125083657723952,13.055824279785156,13.140160083770752,13.04308795928955,13.150559902191162,18.716532993316648,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.9199726500761755,0.9200272176953164,13.04308795928955,0.9124542441029396,0.9125083657723952
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,524288,4,131072,7168,16384,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,52.03916931,58.37923431,591.5990971018826,51.67424011,61.14587402,595.7770353698966,,TE+NCCL,52.65657615661621,1.0118642717553443,1.019010169177623,52.65657615661621,53.08078384399414,52.68177604675293,50.854047775268555,53.94445838928223,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.9772263556385458,0.9841276362654684,50.854047775268555,0.9772263556385458,0.9841276362654684
artificial_large,artificial,OProj-matched Mx7168x16384 stress shape,524288,8,65536,7168,16384,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,28.57892799,28.92773819,538.6193209993809,28.56974411,28.67717171,538.7924627394922,,TE+NCCL,26.56510353088379,0.9295346396540534,0.9298334429808721,26.56510353088379,26.97382354736328,26.6092472076416,25.42089557647705,32.96321582794189,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.8894978700870806,0.8897838034040779,25.42089557647705,0.8894978700870806,0.8897838034040779
production_qwen_dense,model,current production Qwen dense,1024,4,256,4096,2048,16,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,128,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.03603199869,0.03777599707,119.19869705124039,0.0303199999,0.0305776,141.6545946624492,,cuBLAS+NCCL,0.04283199831843376,1.1887211333164533,1.412664856850272,0.043375998735427856,0.04283199831843376,0.04283199831843376,0.037776000797748566,0.039532799273729324,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0484014812154339,1.2459103206576385,0.037776000797748566,1.0484014812154339,1.2459103206576385
production_qwen_dense,model,current production Qwen dense,1024,8,128,4096,2048,16,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,128,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.04588799924,0.04704960063,46.798371765314734,0.03863999993,0.03907839954,55.576699065485734,,cuBLASLt+NCCL,0.04139200039207935,0.902022338685851,1.0712215441786972,0.04224000126123428,0.0432640016078949,0.04139200039207935,0.06865600124001503,0.07048959955573081,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.4961646264186748,1.7768116295132463,0.04139200039207935,0.902022338685851,1.0712215441786972
production_qwen_dense,model,current production Qwen dense,4096,4,1024,4096,2048,16,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,320,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.06584000587,0.06739839911,260.9335913171297,0.06054399908,0.06136799976,283.75841445985964,,cuBLASLt+NCCL,0.08593599870800972,1.3052246513721297,1.4193974632309623,0.08604799956083298,0.08859199658036232,0.08593599870800972,0.06945599988102913,0.07461920194327831,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.054920924797134,1.1471987469683531,0.06945599988102913,1.054920924797134,1.1471987469683531
production_qwen_dense,model,current production Qwen dense,4096,8,512,4096,2048,16,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,160,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.05756799877,0.05863520131,149.21370857998994,0.0497439988,0.05038879812,172.68283208466144,,cuBLASLt+NCCL,0.06865600124001503,1.1926070509123419,1.380186613385312,0.07291200011968613,0.06960000097751617,0.06865600124001503,0.08336000144481659,0.08443360216915607,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.4480267375258733,1.6757800630378068,0.06865600124001503,1.1926070509123419,1.380186613385312
production_qwen_dense,model,current production Qwen dense,16384,4,4096,4096,2048,16,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.160416007,0.165199995,428.38291527852334,0.1524640024,0.1582287997,450.7259133582866,,cuBLAS+NCCL,0.245216004550457,1.528625535171543,1.608353451899522,0.24616000056266785,0.245216004550457,0.2460160031914711,0.19222399592399597,0.201145601272583,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.198284382705,1.2607828267533137,0.19222399592399597,1.198284382705,1.2607828267533137
production_qwen_dense,model,current production Qwen dense,16384,8,2048,4096,2048,16,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,320,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.1214559972,0.1238176003,282.898655975137,0.1131040007,0.1141823977,303.7888859399117,,TE+NCCL,0.1626719981431961,1.3393492449395172,1.4382514954061754,0.1626719981431961,0.1637279987335205,0.16438399255275726,0.16526399552822113,0.16996159702539443,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.3606902856849719,1.461168433524926,0.1626719981431961,1.3393492449395172,1.4382514954061754
production_qwen_dense,model,current production Qwen dense,131072,4,32768,4096,2048,16,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.9337120056,0.9489007592,588.7852042072961,0.9278559685,0.9401376247,592.5012421666607,,TE+NCCL,1.671887993812561,1.790582089322298,1.801883105322247,1.671887993812561,1.6761119961738586,1.6732800006866455,1.2611519694328308,1.2679839730262756,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.350686252151614,1.3592109252383722,1.2611519694328308,1.350686252151614,1.3592109252383722
production_qwen_dense,model,current production Qwen dense,131072,8,16384,4096,2048,16,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.6259520054,0.6300976276,439.1357557331344,0.6127519608,0.6166447997,448.5957198490616,,cuBLASLt+NCCL,0.9716960191726685,1.5523490791466175,1.5857901423996037,1.0205599665641785,1.0173280239105225,0.9716960191726685,0.8418720066547394,0.9554784029722212,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.3449465764020692,1.3739197269244205,0.8418720066547394,1.3449465764020692,1.3739197269244205
production_qwen_dense,model,current production Qwen dense,262144,4,65536,4096,2048,16,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,1.872223973,1.910950422,587.2756911739426,1.864928007,1.904091239,589.5732294485296,,TE+NCCL,3.2234400510787964,1.7217171116090586,1.7284528083548676,3.2234400510787964,3.2277920246124268,3.2284319400787354,2.5018399953842163,2.5765984058380127,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.3362931099399058,1.3415209520118576,2.5018399953842163,1.3362931099399058,1.3415209520118576
production_qwen_dense,model,current production Qwen dense,262144,8,32768,4096,2048,16,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,1.179728031,1.200348735,466.0021627374556,1.161231995,1.169723153,473.4246182116262,,cuBLASLt+NCCL,1.892352044582367,1.6040578801694736,1.629607221236069,1.9920479655265808,1.9922720193862915,1.892352044582367,1.540448009967804,1.610094428062439,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.3057653709067492,1.3265635261520707,1.540448009967804,1.3057653709067492,1.3265635261520707
production_qwen_dense,model,current production Qwen dense,524288,4,131072,4096,2048,16,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,3.784128189,3.855382442,581.1175377050632,3.780512094,3.832321644,581.6733820378569,,cuBLAS+NCCL,6.381103992462158,1.686281138945359,1.6878940825475794,6.405791997909546,6.381103992462158,6.435184001922607,5.136559963226318,5.216576099395752,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.3573958668096058,1.358694228588366,5.136559963226318,1.3573958668096058,1.358694228588366
production_qwen_dense,model,current production Qwen dense,524288,8,65536,4096,2048,16,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,2.308207989,2.322809696,476.34859294129234,2.299040079,2.311710358,478.24813400132115,,cuBLASLt+NCCL,3.7019200325012207,1.603806957667202,1.6102024781192257,3.8614240884780884,3.88427197933197,3.7019200325012207,2.9404799938201904,2.9789519906044006,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.2739233239956482,1.2790033634816813,2.9404799938201904,1.2739233239956482,1.2790033634816813
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,1024,4,256,8192,3072,48,8,128,262144,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,160,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.05164799839,0.05342080072,249.47533863180172,0.04686399922,0.04771199822,274.94243134293055,,cuBLAS+NCCL,0.06513599678874016,1.261152393494337,1.389894116440286,0.06862400099635124,0.06513599678874016,0.06828799843788147,0.05825600028038025,0.05910240095108747,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1279430393503822,1.2430864042759397,0.05825600028038025,1.1279430393503822,1.2430864042759397
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,1024,8,128,8192,3072,48,8,128,262144,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,128,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.05640000105,0.05778399855,114.22785149043894,0.04961600155,0.05067359656,129.8462339313596,,cuBLASLt+NCCL,0.06224000081419945,1.1035460931821994,1.2544340307527149,0.06340799853205681,0.06323199719190598,0.06224000081419945,0.09542399644851685,0.09664639830589294,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.691914799149048,1.9232504326724984,0.06224000081419945,1.1035460931821994,1.2544340307527149
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,4096,4,1024,8192,3072,48,8,128,262144,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,320,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.1227520034,0.1255391985,419.86775062279753,0.1164640039,0.1181792021,442.5367995784661,,cuBLAS+NCCL,0.16052799671888351,1.3077423770900631,1.3783485999392429,0.16238399595022202,0.16052799671888351,0.160800002515316,0.13300800323486328,0.14042560383677483,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0835505698545957,1.14205246926826,0.13300800323486328,1.0835505698545957,1.14205246926826
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,4096,8,512,8192,3072,48,8,128,262144,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,320,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.1048160046,0.1063231975,245.85752790657315,0.0971840024,0.09833440185,265.1650800502532,,cuBLASLt+NCCL,0.11129599809646606,1.0618225577400617,1.1452090400473778,0.11214399710297585,0.11184000223875046,0.11129599809646606,0.12601600587368011,0.12787840515375137,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.2022592003442967,1.2966743781040255,0.11129599809646606,1.0618225577400617,1.1452090400473778
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,16384,4,4096,8192,3072,48,8,128,262144,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.3782880008,0.3814608157,544.9774504399242,0.3716000021,0.3760479987,554.7858693297892,,cuBLASLt+NCCL,0.5225760042667389,1.3814236855559783,1.406286332921253,0.5314239859580994,0.5300959944725037,0.5225760042667389,0.4253759980201721,0.4289519980549812,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1244765816536364,1.1447147352429257,0.4253759980201721,1.1244765816536364,1.1447147352429257
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,16384,8,2048,8192,3072,48,8,128,262144,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.2839840055,0.2860015929,362.9754250508309,0.2760320008,0.2778832018,373.43211948344504,,cuBLASLt+NCCL,0.3354080021381378,1.1810806089152714,1.2151054992394121,0.3405759930610657,0.3389599919319153,0.3354080021381378,0.30638399720191956,0.31291520446538923,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0788776525018748,1.109958252354629,0.30638399720191956,1.0788776525018748,1.109958252354629
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,131072,4,32768,8192,3072,48,8,128,262144,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,2.794368029,2.851966381,590.2112479630005,2.838191986,2.869329691,581.0979136715807,,TE+NCCL,3.9765920639038086,1.4230738480524636,1.4011004482851106,3.9765920639038086,3.990399956703186,4.019855976104736,3.4466240406036377,3.4601343393325807,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.2334180769442369,1.2143731141532572,3.4466240406036377,1.2334180769442369,1.2143731141532572
