direction,model,seq,cp,hidden,q_heads,kv_heads,head_dim,m,n,k,backend,precision,node,launch,layout,timing_scope,environment,p50_ms,p95_ms,pflops_per_gpu,config_json,run_id,source_id,raw_sha256,raw_pointer,warmup,samples,selection
oproj,llama31_405b,1024,4,16384,128,8,128,256,16384,16384,cublaslt_gemm,bf16,09,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,0.1334720030426979,0.13617759719491004,1.0297212174753463,"{""algorithm"": 66, ""best_ms"": 0.100736, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 5, ""split_k"": 1, ""tile"": 165, ""tune_ms"": 0.100736, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-152108-a0abd1,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749,"""/geometries/9/results/1""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,1024,4,16384,128,8,128,256,16384,16384,cublaslt_nccl,bf16,09,graph,causal_dual_chunk_v1,distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,0.17159999907016754,0.1760208025574684,0.8009263066242849,"{""channels"": 32, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",20260906-161540-1427cd,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,b1eefd5634a9ba2b5d23d1bb167fd129b199761edea66ab0dd7a3013fe80b800,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,1024,4,16384,128,8,128,256,16384,16384,te_ub,bf16,09,graph,causal_dual_chunk_v1,distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,0.15321599692106247,0.15653600320219993,0.8970274399141829,"{""comm_sm"": 12, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",20260906-161540-1427cd,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,30df019f755bafd330580941063672b898033f09b801e8e890ab4f08c2d5e3d4,"""/samples_ms""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,1024,8,16384,128,8,128,128,16384,16384,cublaslt_gemm,bf16,0a,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,0.09086399897933006,0.09251840002834796,0.7562893721157095,"{""algorithm"": 66, ""best_ms"": 0.0868557, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""c40f68c965c0c64fa0294d12c371954e2dbc0ceb91a1c15c0fc3d5b61bcae0a9"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 2, ""split_k"": 1, ""tile"": 165, ""tune_ms"": 0.0868557, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-152511-9c37d6,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,07efdcc5b0869ea6954745bcc8e111c3583949dd44c4af80f02e9536b8fb8624,"""/geometries/9/results/0""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,1024,8,16384,128,8,128,128,16384,16384,cublaslt_nccl,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,0.14817599952220917,0.15031840056180953,0.46376928083889907,"{""channels"": 24, ""chunk_kib"": 512, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",20260906-171635-992feb,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,c984e33e6f567be5548909058b3a69f200c8dd1423b1dda47932d2093453786d,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,1024,8,16384,128,8,128,128,16384,16384,te_ub,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,0.1316479966044426,0.13483839780092238,0.5219940941636858,"{""comm_sm"": 8, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",20260906-171635-992feb,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,45829bcbcec8369f7d384c378464b3cce84acf7e3f475b0ed03b07facecf76f2,"""/samples_ms""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,131072,4,16384,128,8,128,32768,16384,16384,cublaslt_gemm,bf16,09,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,11.782544136047363,11.883787536621094,1.4930719411094497,"{""algorithm"": 66, ""best_ms"": 11.7888, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 11.7888, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-152108-a0abd1,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749,"""/geometries/42/results/1""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,131072,4,16384,128,8,128,32768,16384,16384,cublaslt_nccl,bf16,09,graph,causal_dual_chunk_v1,distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,14.279504299163818,14.897236967086792,1.231988567379483,"{""channels"": 32, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",20260906-161540-1427cd,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,62ab4267851de252c0dd3c8f5f30ea8ebac88c519ff7d80cf1c002d87a79e6b4,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,131072,4,16384,128,8,128,32768,16384,16384,te_ub,bf16,09,graph,causal_dual_chunk_v1,distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,12.661855697631836,12.780203151702882,1.389384499754352,"{""comm_sm"": 4, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",20260906-161540-1427cd,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,c8bc490c998713218b8411b128c68b7cabc0e235382a4a5c0836293abd276109,"""/samples_ms""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,131072,8,16384,128,8,128,16384,16384,16384,cublaslt_gemm,bf16,0a,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,5.770431995391846,5.854944038391113,1.5243387374173005,"{""algorithm"": 66, ""best_ms"": 5.65883, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""c40f68c965c0c64fa0294d12c371954e2dbc0ceb91a1c15c0fc3d5b61bcae0a9"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 5.65883, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-152511-9c37d6,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,07efdcc5b0869ea6954745bcc8e111c3583949dd44c4af80f02e9536b8fb8624,"""/geometries/42/results/0""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,131072,8,16384,128,8,128,16384,16384,16384,cublaslt_nccl,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,7.350880146026611,7.480627202987671,1.1966040593060918,"{""channels"": 24, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",20260906-171635-992feb,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,7ee1baec584342b0b7e104979153fb5cef946cad5e412bd56d4978fc146a8d34,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,131072,8,16384,128,8,128,16384,16384,16384,te_ub,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,7.0539679527282715,7.145988774299622,1.246970936238224,"{""comm_sm"": 4, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",20260906-171635-992feb,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,c94e36cc067947da41216771a4c7c36865f61a6998d9aefac62a6c90e4dfdd6a,"""/samples_ms""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,16384,4,16384,128,8,128,4096,16384,16384,cublaslt_gemm,bf16,09,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,1.459119975566864,1.5200160145759583,1.507088719484966,"{""algorithm"": 66, ""best_ms"": 1.27324, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 1.27324, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-152108-a0abd1,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749,"""/geometries/31/results/1""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,16384,4,16384,128,8,128,4096,16384,16384,cublaslt_nccl,bf16,09,graph,causal_dual_chunk_v1,distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,1.738480031490326,1.841148817539215,1.264911425912019,"{""channels"": 24, ""chunk_kib"": 512, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",20260906-161540-1427cd,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,656954ed5f599eaa12a3c162edc01aabd628b05d0422fa0a9f2a36b94725c3cf,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,16384,4,16384,128,8,128,4096,16384,16384,te_ub,bf16,09,graph,causal_dual_chunk_v1,distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,1.7251520156860352,1.7853888034820558,1.274683758623742,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",20260906-161540-1427cd,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,df1b952e484ff242a65900ae02ce24d703f2741b1068718c8520de825e3ce567,"""/samples_ms""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,16384,8,16384,128,8,128,2048,16384,16384,cublaslt_gemm,bf16,0a,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,0.764384001493454,0.7806271880865097,1.4384283627440835,"{""algorithm"": 66, ""best_ms"": 0.672235, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""c40f68c965c0c64fa0294d12c371954e2dbc0ceb91a1c15c0fc3d5b61bcae0a9"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 5, ""split_k"": 1, ""tile"": 23, ""tune_ms"": 0.672235, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-152511-9c37d6,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,07efdcc5b0869ea6954745bcc8e111c3583949dd44c4af80f02e9536b8fb8624,"""/geometries/31/results/0""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,16384,8,16384,128,8,128,2048,16384,16384,cublaslt_nccl,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,0.910944014787674,0.9231872022151947,1.2070024171927602,"{""channels"": 24, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",20260906-171635-992feb,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,283345a854caa0d966eea78af733f672123b08d7f02e2c4c20d57b4bc4fd2c07,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,16384,8,16384,128,8,128,2048,16384,16384,te_ub,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,0.8746879994869232,0.9018784195184708,1.2570329402266345,"{""comm_sm"": 12, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",20260906-171635-992feb,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,6a5c0f924a7f2eaa07dc5f9c643597657de70e7e21e39856d7bdd6cb4530295f,"""/samples_ms""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,262144,4,16384,128,8,128,65536,16384,16384,cublaslt_gemm,bf16,09,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,23.89915180206299,24.252884197235108,1.4722017074177027,"{""algorithm"": 66, ""best_ms"": 23.9288, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 23.9288, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-152108-a0abd1,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749,"""/geometries/53/results/1""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,262144,4,16384,128,8,128,65536,16384,16384,cublaslt_nccl,bf16,09,graph,causal_dual_chunk_v1,distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,29.45796775817871,30.809996032714842,1.1943923755250703,"{""channels"": 24, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",20260906-161540-1427cd,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,ddcdd6909d0519c9c95f0263bd0f7ec032463757fa6fe2823fbea138d491a08e,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,262144,4,16384,128,8,128,65536,16384,16384,te_ub,bf16,09,graph,causal_dual_chunk_v1,distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,25.722864151000977,25.882136058807372,1.367824822394937,"{""comm_sm"": 4, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",20260906-161540-1427cd,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,4973bef4e03888ab003d93fe5c9e70e606838e3e0e6f54d9557487c868e4d612,"""/samples_ms""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,262144,8,16384,128,8,128,32768,16384,16384,cublaslt_gemm,bf16,0a,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,11.676496028900146,11.81255030632019,1.506632297983411,"{""algorithm"": 66, ""best_ms"": 11.8233, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""c40f68c965c0c64fa0294d12c371954e2dbc0ceb91a1c15c0fc3d5b61bcae0a9"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 11.8233, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-152511-9c37d6,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,07efdcc5b0869ea6954745bcc8e111c3583949dd44c4af80f02e9536b8fb8624,"""/geometries/53/results/0""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,262144,8,16384,128,8,128,32768,16384,16384,cublaslt_nccl,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,14.342304229736328,14.684698963165284,1.2265941206254427,"{""channels"": 32, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 64, ""pack_block"": 512, ""pack_warps"": 4}",20260906-171635-992feb,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,dcb6924ed6ae9e7f1e20f031273fd912a2f27db182842972777ff372fb131064,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,262144,8,16384,128,8,128,32768,16384,16384,te_ub,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,14.122031688690186,14.252177429199218,1.245726283032273,"{""comm_sm"": 4, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",20260906-171635-992feb,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,f8551882fddc61336cb31be8a59f3c46f08c6c552b5863fcb51388a3812cf6cf,"""/samples_ms""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,4096,4,16384,128,8,128,1024,16384,16384,cublaslt_gemm,bf16,09,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,0.39243200421333313,0.39878240823745725,1.4008944428221068,"{""algorithm"": 66, ""best_ms"": 0.340012, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 3, ""split_k"": 1, ""tile"": 447, ""tune_ms"": 0.340012, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-152108-a0abd1,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749,"""/geometries/20/results/1""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,4096,4,16384,128,8,128,1024,16384,16384,cublaslt_nccl,bf16,09,graph,causal_dual_chunk_v1,distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,0.47041599452495575,0.4795872002840042,1.1686588472468176,"{""channels"": 32, ""chunk_kib"": 512, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",20260906-161540-1427cd,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,e272fe6f00cb5cb74986e6f53d918aed67e227e699f4cf028e5705f4e5cbdb8b,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,4096,4,16384,128,8,128,1024,16384,16384,te_ub,bf16,09,graph,causal_dual_chunk_v1,distributed_maxrank,26ec5332ecff61fe30e49565f0c781b49d3e29e77debca232bc934714f23daa5,0.4065439999103546,0.41068159639835355,1.3522664558060737,"{""comm_sm"": 4, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",20260906-161540-1427cd,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,29ffb964a23ceb1ee1a40e6c3a0ee4f8f455317914985791b917101a228b85ab,"""/samples_ms""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,4096,8,16384,128,8,128,512,16384,16384,cublaslt_gemm,bf16,0a,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,0.21235200017690659,0.21481920406222343,1.2944446330385597,"{""algorithm"": 66, ""best_ms"": 0.170931, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""c40f68c965c0c64fa0294d12c371954e2dbc0ceb91a1c15c0fc3d5b61bcae0a9"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 3, ""split_k"": 1, ""tile"": 23, ""tune_ms"": 0.170931, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-152511-9c37d6,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,07efdcc5b0869ea6954745bcc8e111c3583949dd44c4af80f02e9536b8fb8624,"""/geometries/20/results/0""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,4096,8,16384,128,8,128,512,16384,16384,cublaslt_nccl,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,0.2746720016002655,0.2811231940984726,1.000749640817174,"{""channels"": 32, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",20260906-171635-992feb,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,3a7d11e9d9b1d392a77f2ff4cf8de545ac3723898837f30ba30fce06fb7ef24f,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,4096,8,16384,128,8,128,512,16384,16384,te_ub,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,0.23310399800539017,0.2488991983234882,1.1792071748921436,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",20260906-171635-992feb,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,264555ff388b87bb666535d592a3793c454e0483614dc20db668b3cc5246a7af,"""/samples_ms""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,524288,4,16384,128,8,128,131072,16384,16384,cublaslt_gemm,bf16,0a,graph,pure_gemm,single_gpu_diagnostic_not_distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,47.52867126464844,48.101891136169435,1.4805535754584387,"{""algorithm"": 66, ""best_ms"": 47.4788, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""c40f68c965c0c64fa0294d12c371954e2dbc0ceb91a1c15c0fc3d5b61bcae0a9"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 47.4788, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",20260906-154347-89ef70,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,76f950e1562a823da8427f0019a2e210e40b3f8957ef6cfecbc45a28ae7dea78,"""/geometries/1/results/1""",10,50,best_observed_not_independent_retest
oproj,llama31_405b,524288,4,16384,128,8,128,131072,16384,16384,cublaslt_nccl,bf16,0a,graph,causal_dual_chunk_v1,distributed_maxrank,604f4464544072ecfa4f99520a8a3be7b9f73edf1546496807d25dba9371f40a,59.948495864868164,62.28383388519287,1.1738200127036458,"{""channels"": 24, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",20260906-170915-44118c,70beea653872aa2cff938b2f65b3e90d8d7bbeaa97f2b7a0c81260159d0eb065,9bce29d672051a51015f956d0e9c6cec0b226089b93e6a79ea6d28d72ab03264,"""/samples_ms/cublaslt_nccl_oproj_boundary""",10,50,best_observed_not_independent_retest
