direction,model,seq,cp,hidden,q_heads,kv_heads,head_dim,m,n,k,node,launch,status,p50_ms,p95_ms,pflops_per_gpu,tile,comm_ctas,swizzle,max_swizzle_size,raster,config_id,run_id,source_id,binary_sha256,environment_fingerprint,speedup_vs_teub,pct_of_pure_lt,before_pflops_per_gpu,before_p50_ms,before_run_id,before_binary_sha256,before_raw_sha256,change_vs_before_pct,failure_reason,teub_p50_ms,teub_pflops_per_gpu,teub_run_id,teub_config_json,teub_raw_sha256,lt_nccl_p50_ms,lt_nccl_pflops_per_gpu,lt_nccl_run_id,lt_nccl_config_json,lt_nccl_raw_sha256,pure_lt_p50_ms,pure_lt_pflops_per_gpu,pure_lt_run_id,pure_lt_config_json,pure_lt_raw_sha256
qkv,production_qwen_dense,16384,4,2048,16,8,128,4096,4096,2048,09,graph,measured,0.08076799660921097,0.08185599744319916,0.8508255697921208,m128n256k64e32,24,4,4,along_m,F04,20260907-180635-ee04c6,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.7365294229591135,72.12757865252857,,,,,,,,0.14025600254535675,0.4899574741107934,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",eb34b40da0641cef40184417c85103a005677f995611ba952223f936598a0ef1,0.18675200641155243,0.36797182561219877,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",d99f529e3b74a090c743131968b3086e46681ff5d887a518802d9c32a0997d02,0.05825600028038025,1.1796119954212458,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.0572621, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 3, ""split_k"": 1, ""tile"": 32, ""tune_ms"": 0.0572621, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,production_qwen_dense,16384,8,2048,16,8,128,2048,4096,2048,09,graph,measured,0.060336001217365265,0.061158400028944016,0.5694732444103529,m128n256k64e32,24,4,4,along_m,F04,20260907-180957-e7d196,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,2.1097851722137904,,,,,,,,,0.12729600071907043,0.2699200145637608,20260906-055439-ea964b,"{""comm_sm"": 20, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",b28bc69c82901f78c70a87075e444f8189cd323d4cd65b91e91822ef72b33809,0.12089600041508675,0.28420905778544026,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",2e35cee3eed002aae22879c00d31e7cb9849cf13af643ee4667d87a3a8a7872e,,,,,
qkv,production_qwen_dense,131072,4,2048,16,8,128,32768,4096,2048,09,graph,measured,0.4970719963312149,0.500440014898777,1.1059883033959534,m128n256k64e32,24,4,4,along_m,F04,20260907-180019-067c18,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.624778714582979,83.35210897484458,,,,,,,,0.8076319992542267,0.680700881584247,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",3ba8d5414d60fa1775f12977efa16da1b44e911211209920a613ced956abc147,1.16075199842453,0.4736203897423176,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",c3b44096d30da3ff91d6911389c90a334e7a0c9517af89062416ec4ba6658c03,0.4143199920654297,1.326887006218088,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.315025, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 2, ""split_k"": 1, ""tile"": 32, ""tune_ms"": 0.315025, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,production_qwen_dense,131072,8,2048,16,8,128,16384,4096,2048,09,graph,measured,0.27324800193309784,0.2750031888484955,1.0059649292926989,m128n256k64e32,32,4,4,along_m,F07,20260907-180347-1cc7f1,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.8095209763803006,,1.0184284202894134,0.2699040025472641,20260907-171621-0c9dee,791a30c20899ce6524fbe2d229388f2d33cd7e16c66cd8579b53fa899beac74d,f772c6b28ef55cf4d90554eb13bd617b0ab7ca00981656d07584617d4cd7525a,-1.2237964640826493,,0.4944479912519455,0.5559288576499368,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",6bb0e38c10a0a726c771f7022cc860fe0456d905855afeadd665925eba768779,0.6131200194358826,0.4483264258715753,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",d1f18c877ebd0fc9e97275bbbfa4d9acd8513ed468da94781cd389bee5817656,,,,,
qkv,production_qwen_dense,262144,4,2048,16,8,128,65536,4096,2048,09,graph,measured,1.021456003189087,1.0261536180973052,1.0764160417513977,m128n256k64e32,32,4,4,along_m,F07,20260907-175115-0cc89b,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.6188186183170774,75.05207972276432,,,,,,,,1.653551995754242,0.6649392523483817,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",f7a735cb5edc17aba7b818ed9fe24bb89f42c26b95b59eb997a7d58f66a39d64,2.164911985397339,0.5078782117667477,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 128, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",b1118717d91ac8b50091efcebe340d11ce20405599fa9cded82a9d71a386cbb2,0.7666239738464355,1.434225468138368,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.654539, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 23, ""tune_ms"": 0.654539, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,production_qwen_dense,262144,8,2048,16,8,128,32768,4096,2048,09,graph,measured,0.5257279872894287,0.5294079780578613,1.0457039137719393,m128n256k64e32,32,4,4,along_m,F07,20260907-175444-5951d6,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.7613975768492782,78.80881407923492,1.0498896040426207,0.5236320197582245,20260907-171645-796356,791a30c20899ce6524fbe2d229388f2d33cd7e16c66cd8579b53fa899beac74d,119313f0c934bddf80daa68b82fd4ba6ee751887bc691c80b3f47e2ab393a86e,-0.3986790853594657,,0.9260160028934479,0.5936785240970157,20260906-055439-ea964b,"{""comm_sm"": 24, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",7a1ecc07c0ac0cd1092c369668f713f4153deacd92270ab3a9b6e7e34eb8a780,1.176367998123169,0.46733319400485684,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 512, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",bf9eb9816f7a34dd4fa91cce1a01d866325113812d4dbb226e077484fbbcc0fd,0.4143199920654297,1.326887006218088,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.315025, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 2, ""split_k"": 1, ""tile"": 32, ""tune_ms"": 0.315025, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,production_qwen_dense,524288,4,2048,16,8,128,131072,4096,2048,09,graph,measured,1.9890719652175903,2.001697671413422,1.1055523852358164,m128n256k64e32,24,4,4,along_m,F04,20260907-174411-338177,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.6381428356101044,77.05543031408324,,,,,,,,3.2583839893341064,0.674881555627027,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",24e83f934e775607a15d807ffa1b40969601c3046311ba02556b85f62f3200db,4.280656099319458,0.5137117312230717,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",dbecddfc38a1b90ddcf560bd8bf9cee168eef0bc9b4b44d8bce15dd992ac754e,1.5326879620552063,1.434749479341701,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 1.23062, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 23, ""tune_ms"": 1.23062, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,production_qwen_dense,524288,8,2048,16,8,128,65536,4096,2048,09,graph,measured,1.0467039942741394,1.0596927881240845,1.05045135376452,m128n256k64e32,32,4,4,along_m,F07,20260907-174801-4f473a,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.6102661504936655,73.24171666871953,1.0600440857177982,1.037231981754303,20260907-171707-eb4acf,791a30c20899ce6524fbe2d229388f2d33cd7e16c66cd8579b53fa899beac74d,dc61eac0d02e59dd1589cda5781ace47a5f5d2917e36cad0c19b8bee58ec77c3,-0.9049370759691255,,1.685472011566162,0.6523464170457033,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",dc79cc639da05dfa3698ed209747ea18b1d348ee227d5aade55492ac5f0b5ced,2.2349599599838257,0.49196032477644797,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 128, ""high_priority"": false, ""ll_kib"": 64, ""pack_block"": 512, ""pack_warps"": 4}",ec7fd8333ddf3ada756acb6b4259827545e09c60bed35866ed588a172e86b64f,0.7666239738464355,1.434225468138368,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.654539, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 23, ""tune_ms"": 0.654539, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,nanbeige42_3b,1024,4,3072,48,8,128,256,8192,3072,09,graph,measured,0.04179200157523155,0.05346080064773559,0.3083102364648734,m128n256k64e32,16,2,4,along_m,F10,20260907-182316-03192e,790d93d5f196acef0847d82b9f758aecb7770e70a61d8093f5bbc5ab3708067f,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.3644715783055688,36.29402622731918,,,,,,,,0.057023998349905014,0.22595577758221969,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",0d5a83ce7ebcc275405f43921bcde0845143bf82fd8e49710bee4fd9c7f28496,0.05897599831223488,0.2184770458616715,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",e7ae813048b1c75eb329b06457f6c4cf9e03750fad86a436adf3c9aac361acf9,0.015168000012636185,0.8494792904315548,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.0165914, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 165, ""tune_ms"": 0.0165914, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,nanbeige42_3b,1024,8,3072,48,8,128,128,8192,3072,09,graph,measured,0.03814399987459183,0.03906079940497875,0.16889814820630264,m128n256k64e32,32,1,4,along_m,F09,20260907-182634-06b651,790d93d5f196acef0847d82b9f758aecb7770e70a61d8093f5bbc5ab3708067f,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,2.1505872234965184,,,,,,,,,0.08203199878334999,0.0785358279640947,20260906-055439-ea964b,"{""comm_sm"": 20, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",9464713f1ccaa888162f6fe4b42f8eba930ff22e94c10b0f7ce984b9dbed7cea,0.04919999837875366,0.13094412919294085,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",286ba0c487100868b1a45e24c9c4e2c41b08060bfb36598cc415848cb4161b13,,,,,
qkv,nanbeige42_3b,4096,4,3072,48,8,128,1024,8192,3072,09,graph,measured,0.07368000224232674,0.07538880035281181,0.6995060529788121,m128n256k64e32,24,4,4,along_m,F04,20260907-181227-693607,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.2981541156796645,68.31704403684336,,,,,,,,0.09564799815416336,0.5388466935704141,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",baed89929425c788c161dc00bed722dcafd341f978d9c2a14869497c685873a9,0.12699200212955475,0.40584924001292855,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 64, ""pack_block"": 512, ""pack_warps"": 4}",be7e3d0c45292b567551b1a590ecff3cd2453b10a17fae22dc09ff370ec6e16e,0.050335999578237534,1.0239114745678526,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.0494995, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 7, ""split_k"": 1, ""tile"": 165, ""tune_ms"": 0.0494995, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,nanbeige42_3b,4096,8,3072,48,8,128,512,8192,3072,09,graph,measured,0.05588800087571144,0.057585600577294824,0.46109725472752394,m128n256k64e32,24,4,4,along_m,F04,20260907-182026-486222,790d93d5f196acef0847d82b9f758aecb7770e70a61d8093f5bbc5ab3708067f,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.9149728232051562,,,,,,,,,0.10702400282025337,0.24078527336788497,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",c11fed6d75a365bc8d72aa78508cdb45d19feade6ef329b8dc728a9ea3b570d1,0.08686399832367897,0.2966684043252842,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",37514ec5d31295c78913c0ac228790b80592291bfcc5dfadfb4ecc2d74677dca,,,,,
qkv,nanbeige42_3b,16384,4,3072,48,8,128,4096,8192,3072,09,graph,measured,0.18289600312709808,0.18397120013833046,1.1271893681828378,m128n256k64e32,24,4,4,along_m,F04,20260907-180616-747a72,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.4213104949240842,87.98879870959153,,,,,,,,0.25995200872421265,0.7930634243596743,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",e5da65774ff2725040cedd20b60f453a9e3b2fc17beb82d45580d3fdd3fef8af,0.36287999153137207,0.5681173804540749,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 64, ""pack_block"": 512, ""pack_warps"": 4}",4e09e30d10430596190deff532b5140a6ac1f7ee063d82ee1665fed8eedf3df1,0.16092799603939056,1.281060072092977,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.147188, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 5, ""split_k"": 1, ""tile"": 535, ""tune_ms"": 0.147188, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,nanbeige42_3b,16384,8,3072,48,8,128,2048,8192,3072,09,graph,measured,0.12171200290322304,0.12320959940552711,0.8469108440024724,m128n256k64e32,24,4,4,along_m,F04,20260907-180934-38d3fd,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.5155777225368274,,,,,,,,,0.1844640001654625,0.5588039672322995,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",a466007e17996705b30e7b8dab157acce26c18455e3117b89560830f1f46b64a,0.21537599712610245,0.47860122056055865,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",a9c03c1a7fac8c51cec056d127905269985ca07f50ca5c127a5f48eeae1d6a28,,,,,
qkv,nanbeige42_3b,131072,4,3072,48,8,128,32768,8192,3072,09,graph,measured,1.468463957309723,1.4751423716545105,1.1231242234133654,m128n256k64e32,24,4,4,along_m,F04,20260907-180001-ced321,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.2996764547188209,79.88320044168186,,,,,,,,1.9085280299186707,0.8641567825096503,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",605a38b6a75b0580de69bad199e814b05ad3625b6526c9928e6e4112f734d334,2.456272006034851,0.6714514669433558,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 128, ""high_priority"": false, ""ll_kib"": 64, ""pack_block"": 512, ""pack_warps"": 4}",77520495d96a28458281c4f5b08c31c8f80e1c36c028a60e203fdd6af4ece4e7,1.1730560064315796,1.4059579701407856,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 1.04255, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 3, ""split_k"": 1, ""tile"": 32, ""tune_ms"": 1.04255, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,nanbeige42_3b,131072,8,3072,48,8,128,16384,8192,3072,09,graph,measured,0.7854399979114532,0.8042991936206818,1.049900339968382,m128n256k64e32,24,4,4,along_m,F04,20260907-180324-209706,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.2920146099071246,,,,,,,,,1.014799952507019,0.8126071732608761,20260906-055439-ea964b,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",1159ccc8896ea83c1d013120a07dfe13ea0e09c772baa186d5ac94551e17579d,1.3064000010490417,0.6312260564680171,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 512, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",6dfb2df9fa0621b0a54db57c6f6f405c1a9eba3d7113d084c9b3ed81b2fad82d,,,,,
qkv,nanbeige42_3b,262144,4,3072,48,8,128,65536,8192,3072,09,graph,measured,2.9386879205703735,2.9468048214912415,1.122451574472659,m128n256k64e32,24,4,4,along_m,F04,20260907-175057-de42b3,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.3087419301567074,76.2495395310817,,,,,,,,3.845984101295471,0.8576569212069624,20260906-055439-ea964b,"{""comm_sm"": 20, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",0a41481aa4c072145a480bc3ffdbdd925cd95afb1a09a4f83dc4d60062cb1e8f,4.7885119915008545,0.6888434004514513,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 64, ""pack_block"": 512, ""pack_warps"": 4}",fa415e5bdbff476cc5dd4e0305ae8bf8d787c7c703aaef2952c7117d8d9b8413,2.2407360076904297,1.4720765284295423,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 2.04083, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 23, ""tune_ms"": 2.04083, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
