id,m,n,k,operand_layout,p50_ms,p95_ms,pflops,algorithm,tile,split_k,workspace_bytes,sms,half_drift,run_id,source_id,library_sha256
"bloom_176b.qkv.dgrad.s65536.cp8",8192,14336,43008,"nn",6.970879793167114,7.031596755981445,1.449137466133585,66,513,1,0,148,0.000036733032494129466,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"bloom_176b.qkv.dgrad.s131072.cp4",32768,14336,43008,"nn",27.485952377319336,27.953840255737305,1.470098316626307,66,513,1,0,148,0.005851405445522396,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"bloom_176b.qkv.dgrad.s262144.cp8",32768,14336,43008,"nn",27.485952377319336,27.953840255737305,1.470098316626307,66,513,1,0,148,0.005851405445522396,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"bloom_176b.qkv.dgrad.s262144.cp4",65536,14336,43008,"nn",56.18913650512695,57.30002231597901,1.4382514070875987,66,513,1,0,148,0.0028395796368480028,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"bloom_176b.qkv.dgrad.s524288.cp8",65536,14336,43008,"nn",56.18913650512695,57.30002231597901,1.4382514070875987,66,513,1,0,148,0.0028395796368480028,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"bloom_176b.qkv.dgrad.s524288.cp4",131072,14336,43008,"nn",114.71451187133789,115.56684379577636,1.408960441416094,66,513,1,0,148,0.0006201174851283037,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"production_qwen_dense.oproj.dgrad.s16384.cp4",4096,2048,2048,"nn",0.03352000005543232,0.03409759886562824,1.0250518589253879,66,29,1,0,148,0.006682517302678669,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"production_qwen_dense.oproj.dgrad.s16384.cp8",2048,2048,2048,"nn",0.019200000911951065,0.019519999623298645,0.8947848108333353,66,20,1,0,148,0.001666582265562351,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"production_qwen_dense.oproj.dgrad.s65536.cp4",16384,2048,2048,"nn",0.1067040003836155,0.10782880149781704,1.2880393703880655,66,23,1,0,148,0.010496336347516684,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"production_qwen_dense.oproj.dgrad.s131072.cp8",16384,2048,2048,"nn",0.1067040003836155,0.10782880149781704,1.2880393703880655,66,23,1,0,148,0.010496336347516684,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"production_qwen_dense.oproj.dgrad.s65536.cp8",8192,2048,2048,"nn",0.06254399940371513,0.06397120282053947,1.098738126617436,66,29,1,0,148,0.0020465748253308547,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"production_qwen_dense.oproj.dgrad.s131072.cp4",32768,2048,2048,"nn",0.2098880037665367,0.2133023999631405,1.3096408656578251,66,32,1,0,148,0.0007622816209939614,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"production_qwen_dense.oproj.dgrad.s262144.cp8",32768,2048,2048,"nn",0.2098880037665367,0.2133023999631405,1.3096408656578251,66,32,1,0,148,0.0007622816209939614,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"production_qwen_dense.oproj.dgrad.s262144.cp4",65536,2048,2048,"nn",0.41603200137615204,0.42278561145067217,1.3214267461866296,66,32,1,0,148,0.005230335069459679,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"production_qwen_dense.oproj.dgrad.s524288.cp8",65536,2048,2048,"nn",0.41603200137615204,0.42278561145067217,1.3214267461866296,66,32,1,0,148,0.005230335069459679,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"production_qwen_dense.oproj.dgrad.s524288.cp4",131072,2048,2048,"nn",0.8121599853038788,0.819353586435318,1.3538116229213206,66,23,1,0,148,0.00019697949846333608,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_405b.oproj.dgrad.s16384.cp4",4096,16384,16384,"nn",1.4656000137329102,1.4826719760894775,1.5004252421853133,66,513,1,0,148,0.00709610858456539,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_405b.oproj.dgrad.s16384.cp8",2048,16384,16384,"nn",0.7629120051860809,0.7704495936632156,1.4412037303146377,66,513,1,0,148,0.008263109778285383,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_405b.oproj.dgrad.s65536.cp4",16384,16384,16384,"nn",5.855647802352905,5.9074960231781,1.5021554094618823,66,513,1,0,148,0.002065767176850411,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_405b.oproj.dgrad.s131072.cp8",16384,16384,16384,"nn",5.855647802352905,5.9074960231781,1.5021554094618823,66,513,1,0,148,0.002065767176850411,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_405b.oproj.dgrad.s65536.cp8",8192,16384,16384,"nn",2.92247998714447,2.950753617286682,1.5049021825471225,66,513,1,0,148,0.007642744465051329,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_405b.oproj.dgrad.s131072.cp4",32768,16384,16384,"nn",11.794655799865723,11.905151796340942,1.4915387394871058,66,513,1,0,148,0.005732805081797242,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_405b.oproj.dgrad.s262144.cp8",32768,16384,16384,"nn",11.794655799865723,11.905151796340942,1.4915387394871058,66,513,1,0,148,0.005732805081797242,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_405b.oproj.dgrad.s262144.cp4",65536,16384,16384,"nn",23.85696029663086,24.26536645889282,1.474805325211562,66,513,1,0,148,0.001526393121541091,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_405b.oproj.dgrad.s524288.cp8",65536,16384,16384,"nn",23.85696029663086,24.26536645889282,1.474805325211562,66,513,1,0,148,0.001526393121541091,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_405b.oproj.dgrad.s524288.cp4",131072,16384,16384,"nn",48.24809646606445,48.75832538604736,1.4584771075302054,66,513,1,0,148,0.0001976605060630779,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"nanbeige42_3b.oproj.dgrad.s16384.cp4",4096,6144,3072,"nn",0.12644799798727036,0.128305596858263,1.2227858496546984,66,31,1,0,148,0.004302137640475424,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"nanbeige42_3b.oproj.dgrad.s16384.cp8",2048,6144,3072,"nn",0.06756800040602684,0.06927199847996235,1.1441719580783132,66,177,1,0,148,0.015155108046815554,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"nanbeige42_3b.oproj.dgrad.s65536.cp4",16384,6144,3072,"nn",0.43278399109840393,0.44082239717245103,1.4290623113260552,66,23,1,0,148,0.0029575491944157694,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"nanbeige42_3b.oproj.dgrad.s131072.cp8",16384,6144,3072,"nn",0.43278399109840393,0.44082239717245103,1.4290623113260552,66,23,1,0,148,0.0029575491944157694,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"nanbeige42_3b.oproj.dgrad.s65536.cp8",8192,6144,3072,"nn",0.23854400217533112,0.2435504026710987,1.2963547290730397,66,29,1,0,148,0.00013417941324242116,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"nanbeige42_3b.oproj.dgrad.s131072.cp4",32768,6144,3072,"nn",0.8381760120391846,0.8454240143299103,1.475764712281187,66,23,1,0,148,0.02619017142337007,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"nanbeige42_3b.oproj.dgrad.s262144.cp8",32768,6144,3072,"nn",0.8381760120391846,0.8454240143299103,1.475764712281187,66,23,1,0,148,0.02619017142337007,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"nanbeige42_3b.oproj.dgrad.s262144.cp4",65536,6144,3072,"nn",1.6553919911384583,1.6808464407920838,1.4944503632608677,66,513,1,0,148,0.012255701778595507,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"nanbeige42_3b.oproj.dgrad.s524288.cp8",65536,6144,3072,"nn",1.6553919911384583,1.6808464407920838,1.4944503632608677,66,513,1,0,148,0.012255701778595507,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"nanbeige42_3b.oproj.dgrad.s524288.cp4",131072,6144,3072,"nn",3.407072067260742,3.446252739429474,1.4522153413003653,66,23,1,0,148,0.004949652547434987,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_7b.oproj.dgrad.s16384.cp4",4096,3584,3584,"nn",0.08720000088214874,0.08859679996967315,1.2067281844895212,66,29,1,0,148,0.0014679010706450033,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_7b.oproj.dgrad.s16384.cp8",2048,3584,3584,"nn",0.045791998505592346,0.04703680016100407,1.148963816671478,66,570,1,0,148,0.004192904180831481,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_7b.oproj.dgrad.s65536.cp4",16384,3584,3584,"nn",0.3123199939727783,0.3152863934636116,1.3476780325651712,66,32,1,0,148,0.003995908287626005,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_7b.oproj.dgrad.s131072.cp8",16384,3584,3584,"nn",0.3123199939727783,0.3152863934636116,1.3476780325651712,66,32,1,0,148,0.003995908287626005,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_7b.oproj.dgrad.s65536.cp8",8192,3584,3584,"nn",0.1733279973268509,0.17571040093898774,1.2141915948358901,66,20,1,0,148,0.008861792776640336,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_7b.oproj.dgrad.s131072.cp4",32768,3584,3584,"nn",0.610832005739212,0.6143103957176208,1.378142569653436,66,23,1,0,148,0.0013621113965906037,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_7b.oproj.dgrad.s262144.cp8",32768,3584,3584,"nn",0.610832005739212,0.6143103957176208,1.378142569653436,66,23,1,0,148,0.0013621113965906037,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_7b.oproj.dgrad.s262144.cp4",65536,3584,3584,"nn",1.1572799682617188,1.201947146654129,1.4548140693741343,66,23,1,0,148,0.036167609946798344,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_7b.oproj.dgrad.s524288.cp8",65536,3584,3584,"nn",1.1572799682617188,1.201947146654129,1.4548140693741343,66,23,1,0,148,0.036167609946798344,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_7b.oproj.dgrad.s524288.cp4",131072,3584,3584,"nn",2.349792003631592,2.390089583396912,1.433001029393208,66,23,1,0,148,0.01289644148558272,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"gemma2_9b.oproj.dgrad.s16384.cp4",4096,4096,3584,"nn",0.10000000149011612,0.10216319896280765,1.2025908249600001,66,20,1,0,148,0.005440041341781,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"gemma2_9b.oproj.dgrad.s16384.cp8",2048,4096,3584,"nn",0.047839999198913574,0.0495568010956049,1.2568884437892198,66,447,1,0,148,0.0006689014255776692,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"gemma2_9b.oproj.dgrad.s65536.cp4",16384,4096,3584,"nn",0.34457598626613617,0.3483407959342003,1.3960239724322157,66,23,1,0,148,0.005014853981579307,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"gemma2_9b.oproj.dgrad.s131072.cp8",16384,4096,3584,"nn",0.34457598626613617,0.3483407959342003,1.3960239724322157,66,23,1,0,148,0.005014853981579307,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"gemma2_9b.oproj.dgrad.s65536.cp8",8192,4096,3584,"nn",0.18080000579357147,0.18286560252308845,1.3302995623275133,66,32,1,0,148,0.0012389062383198347,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"gemma2_9b.oproj.dgrad.s131072.cp4",32768,4096,3584,"nn",0.6882239878177643,0.6952991902828216,1.3979063376656795,66,23,1,0,148,0.002696752019500311,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"gemma2_9b.oproj.dgrad.s262144.cp8",32768,4096,3584,"nn",0.6882239878177643,0.6952991902828216,1.3979063376656795,66,23,1,0,148,0.002696752019500311,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"gemma2_9b.oproj.dgrad.s262144.cp4",65536,4096,3584,"nn",1.3342880010604858,1.3457199811935425,1.4420764835468043,66,23,1,0,148,0.004868478620086682,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"gemma2_9b.oproj.dgrad.s524288.cp8",65536,4096,3584,"nn",1.3342880010604858,1.3457199811935425,1.4420764835468043,66,23,1,0,148,0.004868478620086682,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"gemma2_9b.oproj.dgrad.s524288.cp4",131072,4096,3584,"nn",2.671728014945984,2.685393524169922,1.4403751713079236,66,23,1,0,148,0.004647226167639334,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_70b.oproj.dgrad.s16384.cp4",4096,8192,8192,"nn",0.42027199268341064,0.42476639747619627,1.3080952893811533,66,24,1,0,148,0.00007615947482014593,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_72b.oproj.dgrad.s16384.cp4",4096,8192,8192,"nn",0.42027199268341064,0.42476639747619627,1.3080952893811533,66,24,1,0,148,0.00007615947482014593,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_70b.oproj.dgrad.s16384.cp8",2048,8192,8192,"nn",0.21804799884557724,0.22425439730286598,1.2606302667270521,66,29,1,0,148,0.011593763350645514,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_72b.oproj.dgrad.s16384.cp8",2048,8192,8192,"nn",0.21804799884557724,0.22425439730286598,1.2606302667270521,66,29,1,0,148,0.011593763350645514,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_70b.oproj.dgrad.s65536.cp4",16384,8192,8192,"nn",1.5469439625740051,1.5699951887130736,1.4215274171231005,66,23,1,0,148,0.024843823045547036,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_70b.oproj.dgrad.s131072.cp8",16384,8192,8192,"nn",1.5469439625740051,1.5699951887130736,1.4215274171231005,66,23,1,0,148,0.024843823045547036,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_72b.oproj.dgrad.s65536.cp4",16384,8192,8192,"nn",1.5469439625740051,1.5699951887130736,1.4215274171231005,66,23,1,0,148,0.024843823045547036,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_72b.oproj.dgrad.s131072.cp8",16384,8192,8192,"nn",1.5469439625740051,1.5699951887130736,1.4215274171231005,66,23,1,0,148,0.024843823045547036,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_70b.oproj.dgrad.s65536.cp8",8192,8192,8192,"nn",0.7550239861011505,0.7663808017969131,1.45626052683934,66,23,1,0,148,0.00203438794546593,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_72b.oproj.dgrad.s65536.cp8",8192,8192,8192,"nn",0.7550239861011505,0.7663808017969131,1.45626052683934,66,23,1,0,148,0.00203438794546593,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_70b.oproj.dgrad.s131072.cp4",32768,8192,8192,"nn",3.077247977256775,3.098950374126434,1.429214201653211,66,23,1,0,148,0.007424858003425838,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_70b.oproj.dgrad.s262144.cp8",32768,8192,8192,"nn",3.077247977256775,3.098950374126434,1.429214201653211,66,23,1,0,148,0.007424858003425838,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_72b.oproj.dgrad.s131072.cp4",32768,8192,8192,"nn",3.077247977256775,3.098950374126434,1.429214201653211,66,23,1,0,148,0.007424858003425838,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_72b.oproj.dgrad.s262144.cp8",32768,8192,8192,"nn",3.077247977256775,3.098950374126434,1.429214201653211,66,23,1,0,148,0.007424858003425838,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_70b.oproj.dgrad.s262144.cp4",65536,8192,8192,"nn",5.914704084396362,5.984327816963196,1.4871569053493408,66,513,1,0,148,0.004203793870759862,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama31_70b.oproj.dgrad.s524288.cp8",65536,8192,8192,"nn",5.914704084396362,5.984327816963196,1.4871569053493408,66,513,1,0,148,0.004203793870759862,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_72b.oproj.dgrad.s262144.cp4",65536,8192,8192,"nn",5.914704084396362,5.984327816963196,1.4871569053493408,66,513,1,0,148,0.004203793870759862,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_72b.oproj.dgrad.s524288.cp8",65536,8192,8192,"nn",5.914704084396362,5.984327816963196,1.4871569053493408,66,513,1,0,148,0.004203793870759862,"20260910-144936-dacb6f","1d05d5c6ecc0f88b6fe667e3fe234908666fe1378f6f526e53449196a4d5f761","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
